gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral
1987,Maryville (TN),Hendrix,0,84-94,"33,38,6,17","35,36,6,7",9-1,3-6,N/A,N/A,12/30/16,12:00 p.m.,N/A,"Nashville, Tenn. (Moore Gymnasium)",Win,4,True,253,False
