Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,RHODES,Game Score,Team Indicator,Play,Period
14:26,"GOOD FT by VEAL,ROBERT",29,,32 (+3),,SEWANEE 29-32 (-3),,"GOOD FT by VEAL,ROBERT",2
14:26,"GOOD FT by VEAL,ROBERT",30,,32 (+2),,SEWANEE 30-32 (-2),,"GOOD FT by VEAL,ROBERT",2
14:26,"SUB IN by WILLIAMS,JORDEN",,,,,,,"SUB IN by WILLIAMS,JORDEN",2
14:26,"SUB IN by CALDWELL,MARCELLUS",,,,,,,"SUB IN by CALDWELL,MARCELLUS",2
14:26,"SUB OUT by HEATHERLY,GARRETT",,,,,,,"SUB OUT by HEATHERLY,GARRETT",2
14:26,"SUB OUT by BORN,LEO",,,,,,,"SUB OUT by BORN,LEO",2
14:26,,,,,"SUB IN by MCGRAIL,PATRICK",,,"SUB IN by MCGRAIL,PATRICK",2
14:26,,,,,"SUB IN by WAGNER,MATT",,,"SUB IN by WAGNER,MATT",2
14:26,,,,,"SUB IN by GALLAGHER,MICHAEL",,,"SUB IN by GALLAGHER,MICHAEL",2
14:26,,,,,"SUB OUT by LIVSEY,GEOFF",,,"SUB OUT by LIVSEY,GEOFF",2
14:26,,,,,"SUB OUT by MILLER,DREW",,,"SUB OUT by MILLER,DREW",2
14:26,,,,,"SUB OUT by DUNAVANT,JOHNNY",,,"SUB OUT by DUNAVANT,JOHNNY",2
14:10,,,,,"MISS JUMPER by WAGNER,MATT",,,"MISS JUMPER by WAGNER,MATT",2
--,"REBOUND DEF by BORN,CLAY",,,,,,,"REBOUND DEF by BORN,CLAY",2
14:06,"TURNOVER  by WILLIAMS,JORDEN",,,,,,,"TURNOVER  by WILLIAMS,JORDEN",2
13:37,,,,,"TURNOVER  by HOECK,RYAN VAN",,,"TURNOVER  by HOECK,RYAN VAN",2
13:37,,,,,"FOUL  by HOECK,RYAN VAN",,,"FOUL  by HOECK,RYAN VAN",2
13:26,"TURNOVER  by CALDWELL,MARCELLUS",,,,,,,"TURNOVER  by CALDWELL,MARCELLUS",2
13:26,"SUB IN by DOWNEY,WILL",,,,,,,"SUB IN by DOWNEY,WILL",2
13:26,"SUB OUT by CALDWELL,MARCELLUS",,,,,,,"SUB OUT by CALDWELL,MARCELLUS",2
13:26,,,,,"SUB IN by SLEDGE,TATE",,,"SUB IN by SLEDGE,TATE",2
13:26,,,,,"SUB OUT by HOECK,RYAN VAN",,,"SUB OUT by HOECK,RYAN VAN",2
12:59,,,,,"MISS 3PTR by MCGRAIL,PATRICK",,,"MISS 3PTR by MCGRAIL,PATRICK",2
--,,,,,"REBOUND OFF by WAGNER,MATT",,,"REBOUND OFF by WAGNER,MATT",2
12:55,,,,,"MISS LAYUP by WAGNER,MATT",,,"MISS LAYUP by WAGNER,MATT",2
--,,,,,"REBOUND OFF by WAGNER,MATT",,,"REBOUND OFF by WAGNER,MATT",2
12:35,,,,,"MISS JUMPER by MCGRAIL,PATRICK",,,"MISS JUMPER by MCGRAIL,PATRICK",2
12:35,"BLOCK  by VEAL,ROBERT",,,,,,,"BLOCK  by VEAL,ROBERT",2
--,"REBOUND DEF by VEAL,ROBERT",,,,,,,"REBOUND DEF by VEAL,ROBERT",2
12:35,,,,,"FOUL  by MCGRAIL,PATRICK",,,"FOUL  by MCGRAIL,PATRICK",2
12:35,"SUB IN by CALDWELL,MARCELLUS",,,,,,,"SUB IN by CALDWELL,MARCELLUS",2
12:35,"SUB IN by BROWN,SETH",,,,,,,"SUB IN by BROWN,SETH",2
12:35,"SUB OUT by DOWNEY,WILL",,,,,,,"SUB OUT by DOWNEY,WILL",2
12:35,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
12:35,,,,,"SUB IN by DUNAVANT,JOHNNY",,,"SUB IN by DUNAVANT,JOHNNY",2
12:35,,,,,"SUB IN by MILLER,DREW",,,"SUB IN by MILLER,DREW",2
12:35,,,,,"SUB OUT by MCGRAIL,PATRICK",,,"SUB OUT by MCGRAIL,PATRICK",2
12:35,,,,,"SUB OUT by COLLINS,LUKE",,,"SUB OUT by COLLINS,LUKE",2
12:23,"GOOD LAYUP by BROWN,SETH(in the paint)",32,,32,,SEWANEE 32-32 (0),,"GOOD LAYUP by BROWN,SETH(in the paint)",2
--,"ASSIST  by TOME,MATT",,,,,,,"ASSIST  by TOME,MATT",2
12:14,"FOUL  by TOME,MATT",,,,,,,"FOUL  by TOME,MATT",2
12:05,,,,,"MISS 3PTR by MILLER,DREW",,,"MISS 3PTR by MILLER,DREW",2
--,"REBOUND DEF by TOME,MATT",,,,,,,"REBOUND DEF by TOME,MATT",2
11:49,"TURNOVER  by VEAL,ROBERT",,,,,,,"TURNOVER  by VEAL,ROBERT",2
11:35,,,,,"TURNOVER  by MILLER,DREW",,,"TURNOVER  by MILLER,DREW",2
11:35,"SUB IN by NELSON,ANVIL",,,,,,,"SUB IN by NELSON,ANVIL",2
11:35,"SUB OUT by VEAL,ROBERT",,,,,,,"SUB OUT by VEAL,ROBERT",2
11:14,"GOOD JUMPER by WILLIAMS,JORDEN",34 (+2),,32,,SEWANEE 34-32 (+2),,"GOOD JUMPER by WILLIAMS,JORDEN",2
11:01,"FOUL  by BROWN,SETH",,,,,,,"FOUL  by BROWN,SETH",2
11:01,,,,,"MISS FT by DUNAVANT,JOHNNY",,,"MISS FT by DUNAVANT,JOHNNY",2
--,,,,,"REBOUND OFF by WAGNER,MATT",,,"REBOUND OFF by WAGNER,MATT",2
11:01,"SUB IN by BORN,LEO",,,,,,,"SUB IN by BORN,LEO",2
11:01,"SUB OUT by TOME,MATT",,,,,,,"SUB OUT by TOME,MATT",2
10:42,,,,,"MISS LAYUP by SLEDGE,TATE",,,"MISS LAYUP by SLEDGE,TATE",2
10:42,"BLOCK  by NELSON,ANVIL",,,,,,,"BLOCK  by NELSON,ANVIL",2
--,"REBOUND DEF by CALDWELL,MARCELLUS",,,,,,,"REBOUND DEF by CALDWELL,MARCELLUS",2
10:28,"TURNOVER  by WILLIAMS,JORDEN",,,,,,,"TURNOVER  by WILLIAMS,JORDEN",2
10:28,,,,,"STEAL  by MILLER,DREW",,,"STEAL  by MILLER,DREW",2
10:28,"FOUL  by CALDWELL,MARCELLUS",,,,,,,"FOUL  by CALDWELL,MARCELLUS",2
10:28,,34 (+1),,33,"GOOD FT by MILLER,DREW",RHODES 34-33 (+1),,"GOOD FT by MILLER,DREW",2
10:28,,34,,34,"GOOD FT by MILLER,DREW",RHODES 34-34 (0),,"GOOD FT by MILLER,DREW",2
10:28,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
10:28,"SUB OUT by WILLIAMS,JORDEN",,,,,,,"SUB OUT by WILLIAMS,JORDEN",2
10:28,,,,,"SUB IN by MCGRAIL,PATRICK",,,"SUB IN by MCGRAIL,PATRICK",2
10:28,,,,,"SUB IN by COLLINS,LUKE",,,"SUB IN by COLLINS,LUKE",2
10:28,,,,,"SUB OUT by MILLER,DREW",,,"SUB OUT by MILLER,DREW",2
10:28,,,,,"SUB OUT by GALLAGHER,MICHAEL",,,"SUB OUT by GALLAGHER,MICHAEL",2
10:00,"MISS LAYUP by NELSON,ANVIL",,,,,,,"MISS LAYUP by NELSON,ANVIL",2
--,"REBOUND OFF by BROWN,SETH",,,,,,,"REBOUND OFF by BROWN,SETH",2
09:54,"MISS LAYUP by BROWN,SETH",,,,,,,"MISS LAYUP by BROWN,SETH",2
--,,,,,"REBOUND DEF by DUNAVANT,JOHNNY",,,"REBOUND DEF by DUNAVANT,JOHNNY",2
09:49,,,,,"TURNOVER  by DUNAVANT,JOHNNY",,,"TURNOVER  by DUNAVANT,JOHNNY",2
09:49,,,,,"FOUL  by DUNAVANT,JOHNNY",,,"FOUL  by DUNAVANT,JOHNNY",2
09:49,"FOUL  by NELSON,ANVIL",,,,,,,"FOUL  by NELSON,ANVIL",2
09:49,,34,,35 (+1),"GOOD FT by SLEDGE,TATE",RHODES 34-35 (-1),,"GOOD FT by SLEDGE,TATE",2
09:49,,34,,36 (+2),"GOOD FT by SLEDGE,TATE",RHODES 34-36 (-2),,"GOOD FT by SLEDGE,TATE",2
09:49,"SUB IN by VEAL,ROBERT",,,,,,,"SUB IN by VEAL,ROBERT",2
09:49,"SUB IN by WILLIAMS,JORDEN",,,,,,,"SUB IN by WILLIAMS,JORDEN",2
09:49,"SUB OUT by NELSON,ANVIL",,,,,,,"SUB OUT by NELSON,ANVIL",2
09:49,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
09:49,,,,,"SUB IN by MILLER,DREW",,,"SUB IN by MILLER,DREW",2
09:49,,,,,"SUB IN by LIVSEY,GEOFF",,,"SUB IN by LIVSEY,GEOFF",2
09:49,,,,,"SUB OUT by DUNAVANT,JOHNNY",,,"SUB OUT by DUNAVANT,JOHNNY",2
09:49,,,,,"SUB OUT by WAGNER,MATT",,,"SUB OUT by WAGNER,MATT",2
09:27,"MISS 3PTR by WILLIAMS,JORDEN",,,,,,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,"REBOUND DEF by SLEDGE,TATE",,,"REBOUND DEF by SLEDGE,TATE",2
08:56,,,,,"TURNOVER  by COLLINS,LUKE",,,"TURNOVER  by COLLINS,LUKE",2
08:27,"GOOD 3PTR by BORN,LEO",37 (+1),,36,,SEWANEE 37-36 (+1),,"GOOD 3PTR by BORN,LEO",2
--,"ASSIST  by CALDWELL,MARCELLUS",,,,,,,"ASSIST  by CALDWELL,MARCELLUS",2
08:04,"FOUL  by VEAL,ROBERT",,,,,,,"FOUL  by VEAL,ROBERT",2
08:04,,37,,37,"GOOD FT by SLEDGE,TATE",RHODES 37-37 (0),,"GOOD FT by SLEDGE,TATE",2
08:04,,,,,"MISS FT by SLEDGE,TATE",,,"MISS FT by SLEDGE,TATE",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
08:04,"SUB IN by CARTER,KESHONN",,,,,,,"SUB IN by CARTER,KESHONN",2
08:04,"SUB OUT by VEAL,ROBERT",,,,,,,"SUB OUT by VEAL,ROBERT",2
08:04,,,,,"SUB IN by DUNAVANT,JOHNNY",,,"SUB IN by DUNAVANT,JOHNNY",2
08:04,,,,,"SUB OUT by MCGRAIL,PATRICK",,,"SUB OUT by MCGRAIL,PATRICK",2
08:03,,,,,"FOUL  by LIVSEY,GEOFF",,,"FOUL  by LIVSEY,GEOFF",2
08:03,,,,,"SUB IN by WATSON,SHANE",,,"SUB IN by WATSON,SHANE",2
08:03,,,,,"SUB OUT by LIVSEY,GEOFF",,,"SUB OUT by LIVSEY,GEOFF",2
07:45,"MISS JUMPER by CARTER,KESHONN",,,,,,,"MISS JUMPER by CARTER,KESHONN",2
07:45,,,,,"BLOCK  by WATSON,SHANE",,,"BLOCK  by WATSON,SHANE",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
07:44,"GOOD 3PTR by BROWN,SETH",40 (+3),,37,,SEWANEE 40-37 (+3),,"GOOD 3PTR by BROWN,SETH",2
--,"ASSIST  by CALDWELL,MARCELLUS",,,,,,,"ASSIST  by CALDWELL,MARCELLUS",2
07:31,,,,,"MISS LAYUP by WATSON,SHANE",,,"MISS LAYUP by WATSON,SHANE",2
07:31,"BLOCK  by CARTER,KESHONN",,,,,,,"BLOCK  by CARTER,KESHONN",2
--,,,,,"REBOUND OFF by SLEDGE,TATE",,,"REBOUND OFF by SLEDGE,TATE",2
07:26,,,,,"MISS 3PTR by DUNAVANT,JOHNNY",,,"MISS 3PTR by DUNAVANT,JOHNNY",2
--,,,,,"REBOUND OFF by SLEDGE,TATE",,,"REBOUND OFF by SLEDGE,TATE",2
07:23,,,,,"MISS 3PTR by MILLER,DREW",,,"MISS 3PTR by MILLER,DREW",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
06:56,"GOOD JUMPER by WILLIAMS,JORDEN",42 (+5),,37,,SEWANEE 42-37 (+5),,"GOOD JUMPER by WILLIAMS,JORDEN",2
06:36,"FOUL  by BROWN,SETH",,,,,,,"FOUL  by BROWN,SETH",2
06:36,,42 (+4),,38,"GOOD FT by WATSON,SHANE",RHODES 42-38 (+4),,"GOOD FT by WATSON,SHANE",2
06:36,,42 (+3),,39,"GOOD FT by WATSON,SHANE",RHODES 42-39 (+3),,"GOOD FT by WATSON,SHANE",2
06:23,"MISS 3PTR by WILLIAMS,JORDEN",,,,,,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,"REBOUND DEF by MILLER,DREW",,,"REBOUND DEF by MILLER,DREW",2
06:08,"FOUL  by WILLIAMS,JORDEN",,,,,,,"FOUL  by WILLIAMS,JORDEN",2
06:08,,42 (+2),,40,"GOOD FT by MILLER,DREW",RHODES 42-40 (+2),,"GOOD FT by MILLER,DREW",2
06:08,,42 (+1),,41,"GOOD FT by MILLER,DREW",RHODES 42-41 (+1),,"GOOD FT by MILLER,DREW",2
05:54,"MISS LAYUP by CARTER,KESHONN",,,,,,,"MISS LAYUP by CARTER,KESHONN",2
--,,,,,"REBOUND DEF by MILLER,DREW",,,"REBOUND DEF by MILLER,DREW",2
05:44,,,,,"TURNOVER  by SLEDGE,TATE",,,"TURNOVER  by SLEDGE,TATE",2
05:44,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
05:33,"GOOD 3PTR by WILLIAMS,JORDEN",45 (+4),,41,,SEWANEE 45-41 (+4),,"GOOD 3PTR by WILLIAMS,JORDEN",2
05:22,"FOUL  by BROWN,SETH",,,,,,,"FOUL  by BROWN,SETH",2
05:22,,45 (+3),,42,"GOOD FT by DUNAVANT,JOHNNY",RHODES 45-42 (+3),,"GOOD FT by DUNAVANT,JOHNNY",2
05:22,,45 (+2),,43,"GOOD FT by DUNAVANT,JOHNNY",RHODES 45-43 (+2),,"GOOD FT by DUNAVANT,JOHNNY",2
05:08,"TURNOVER  by CARTER,KESHONN",,,,,,,"TURNOVER  by CARTER,KESHONN",2
05:08,"FOUL  by CARTER,KESHONN",,,,,,,"FOUL  by CARTER,KESHONN",2
05:08,"SUB IN by VEAL,ROBERT",,,,,,,"SUB IN by VEAL,ROBERT",2
05:08,"SUB OUT by CARTER,KESHONN",,,,,,,"SUB OUT by CARTER,KESHONN",2
05:08,,,,,"SUB IN by LIVSEY,GEOFF",,,"SUB IN by LIVSEY,GEOFF",2
05:08,,,,,"SUB OUT by SLEDGE,TATE",,,"SUB OUT by SLEDGE,TATE",2
04:47,,45,,45,"GOOD LAYUP by WATSON,SHANE(in the paint)",RHODES 45-45 (0),,"GOOD LAYUP by WATSON,SHANE(in the paint)",2
--,,,,,"ASSIST  by MILLER,DREW",,,"ASSIST  by MILLER,DREW",2
04:19,"TURNOVER  by BROWN,SETH",,,,,,,"TURNOVER  by BROWN,SETH",2
04:17,,,,,"STEAL  by WATSON,SHANE",,,"STEAL  by WATSON,SHANE",2
04:14,,,,,"MISS 3PTR by COLLINS,LUKE",,,"MISS 3PTR by COLLINS,LUKE",2
--,"REBOUND DEF by VEAL,ROBERT",,,,,,,"REBOUND DEF by VEAL,ROBERT",2
04:03,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
03:53,"GOOD LAYUP by BORN,LEO(in the paint)",47 (+2),,45,,SEWANEE 47-45 (+2),,"GOOD LAYUP by BORN,LEO(in the paint)",2
03:37,,,,,"MISS LAYUP by COLLINS,LUKE",,,"MISS LAYUP by COLLINS,LUKE",2
03:37,"BLOCK  by BORN,LEO",,,,,,,"BLOCK  by BORN,LEO",2
--,"REBOUND DEF by CALDWELL,MARCELLUS",,,,,,,"REBOUND DEF by CALDWELL,MARCELLUS",2
03:08,"MISS JUMPER by BORN,LEO",,,,,,,"MISS JUMPER by BORN,LEO",2
03:08,,,,,"BLOCK  by MILLER,DREW",,,"BLOCK  by MILLER,DREW",2
--,,,,,"REBOUND DEF by WATSON,SHANE",,,"REBOUND DEF by WATSON,SHANE",2
02:55,,47,,47,"GOOD LAYUP by MILLER,DREW(in the paint)",RHODES 47-47 (0),,"GOOD LAYUP by MILLER,DREW(in the paint)",2
02:26,"MISS 3PTR by BROWN,SETH",,,,,,,"MISS 3PTR by BROWN,SETH",2
--,,,,,"REBOUND DEF by MILLER,DREW",,,"REBOUND DEF by MILLER,DREW",2
02:01,,47,,49 (+2),"GOOD LAYUP by MILLER,DREW(in the paint)",RHODES 47-49 (-2),,"GOOD LAYUP by MILLER,DREW(in the paint)",2
02:01,"FOUL  by BORN,LEO",,,,,,,"FOUL  by BORN,LEO",2
02:01,,47,,50 (+3),"GOOD FT by MILLER,DREW",RHODES 47-50 (-3),,"GOOD FT by MILLER,DREW",2
02:01,"SUB IN by TOME,MATT",,,,,,,"SUB IN by TOME,MATT",2
02:01,"SUB OUT by BORN,LEO",,,,,,,"SUB OUT by BORN,LEO",2
02:01,,,,,"SUB IN by MCGRAIL,PATRICK",,,"SUB IN by MCGRAIL,PATRICK",2
02:01,,,,,"SUB OUT by MILLER,DREW",,,"SUB OUT by MILLER,DREW",2
01:37,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:37,,,,,"SUB IN by MILLER,DREW",,,"SUB IN by MILLER,DREW",2
01:37,,,,,"SUB OUT by MCGRAIL,PATRICK",,,"SUB OUT by MCGRAIL,PATRICK",2
01:36,"GOOD 3PTR by WILLIAMS,JORDEN",50,,50,,SEWANEE 50-50 (0),,"GOOD 3PTR by WILLIAMS,JORDEN",2
01:13,,50,,52 (+2),"GOOD JUMPER by WATSON,SHANE",RHODES 50-52 (-2),,"GOOD JUMPER by WATSON,SHANE",2
00:55,"TURNOVER  by TOME,MATT",,,,,,,"TURNOVER  by TOME,MATT",2
00:54,,,,,"STEAL  by LIVSEY,GEOFF",,,"STEAL  by LIVSEY,GEOFF",2
00:42,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:27,,,,,"MISS 3PTR by DUNAVANT,JOHNNY",,,"MISS 3PTR by DUNAVANT,JOHNNY",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
00:24,,,,,"FOUL  by WATSON,SHANE",,,"FOUL  by WATSON,SHANE",2
00:24,,,,,"TURNOVER  by WATSON,SHANE",,,"TURNOVER  by WATSON,SHANE",2
00:24,"MISS FT by BROWN,SETH",,,,,,,"MISS FT by BROWN,SETH",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:22,"FOUL  by TOME,MATT",,,,,,,"FOUL  by TOME,MATT",2
00:22,,50,,53 (+3),"GOOD FT by COLLINS,LUKE",RHODES 50-53 (-3),,"GOOD FT by COLLINS,LUKE",2
00:22,,50,,54 (+4),"GOOD FT by COLLINS,LUKE",RHODES 50-54 (-4),,"GOOD FT by COLLINS,LUKE",2
00:22,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:22,"SUB IN by BORN,LEO",,,,,,,"SUB IN by BORN,LEO",2
00:22,"SUB OUT by VEAL,ROBERT",,,,,,,"SUB OUT by VEAL,ROBERT",2
00:22,,,,,"SUB IN by WAGNER,MATT",,,"SUB IN by WAGNER,MATT",2
00:22,,,,,"SUB IN by SLEDGE,TATE",,,"SUB IN by SLEDGE,TATE",2
00:22,,,,,"SUB OUT by COLLINS,LUKE",,,"SUB OUT by COLLINS,LUKE",2
00:22,,,,,"SUB OUT by LIVSEY,GEOFF",,,"SUB OUT by LIVSEY,GEOFF",2
00:13,"GOOD LAYUP by CALDWELL,MARCELLUS(in the paint)",52,,54 (+2),,SEWANEE 52-54 (-2),,"GOOD LAYUP by CALDWELL,MARCELLUS(in the paint)",2
00:12,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:12,,,,,"SUB IN by COLLINS,LUKE",,,"SUB IN by COLLINS,LUKE",2
00:12,,,,,"SUB IN by LIVSEY,GEOFF",,,"SUB IN by LIVSEY,GEOFF",2
00:12,,,,,"SUB IN by MCGRAIL,PATRICK",,,"SUB IN by MCGRAIL,PATRICK",2
00:12,,,,,"SUB OUT by WAGNER,MATT",,,"SUB OUT by WAGNER,MATT",2
00:12,,,,,"SUB OUT by WATSON,SHANE",,,"SUB OUT by WATSON,SHANE",2
00:12,,,,,"SUB OUT by SLEDGE,TATE",,,"SUB OUT by SLEDGE,TATE",2
00:09,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:08,"FOUL  by BORN,LEO",,,,,,,"FOUL  by BORN,LEO",2
00:08,,52,,55 (+3),"GOOD FT by MCGRAIL,PATRICK",RHODES 52-55 (-3),,"GOOD FT by MCGRAIL,PATRICK",2
00:08,,,,,"MISS FT by MCGRAIL,PATRICK",,,"MISS FT by MCGRAIL,PATRICK",2
--,"REBOUND DEF by CALDWELL,MARCELLUS",,,,,,,"REBOUND DEF by CALDWELL,MARCELLUS",2
00:08,"SUB IN by BORN,CLAY",,,,,,,"SUB IN by BORN,CLAY",2
00:08,"SUB OUT by BORN,LEO",,,,,,,"SUB OUT by BORN,LEO",2
00:08,,,,,"SUB IN by WATSON,SHANE",,,"SUB IN by WATSON,SHANE",2
00:08,,,,,"SUB IN by SLEDGE,TATE",,,"SUB IN by SLEDGE,TATE",2
00:08,,,,,"SUB OUT by COLLINS,LUKE",,,"SUB OUT by COLLINS,LUKE",2
00:08,,,,,"SUB OUT by LIVSEY,GEOFF",,,"SUB OUT by LIVSEY,GEOFF",2
00:04,"SUB IN by VEAL,ROBERT",,,,,,,"SUB IN by VEAL,ROBERT",2
00:04,"SUB OUT by BORN,CLAY",,,,,,,"SUB OUT by BORN,CLAY",2
00:03,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:02,"MISS 3PTR by BROWN,SETH",,,,,,,"MISS 3PTR by BROWN,SETH",2
--,,,,,"REBOUND DEF by MILLER,DREW",,,"REBOUND DEF by MILLER,DREW",2
