Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,OU,Game Score,Team Indicator,Play,Period
16:57,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",2
16:57,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
16:57,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",2
16:57,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
16:57,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
16:57,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
16:57,"SUB OUT by MORRISON,JASON",,,,,,,"SUB OUT by MORRISON,JASON",2
16:57,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",2
16:57,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
16:57,"SUB OUT by FITZGERALD,PAUL",,,,,,,"SUB OUT by FITZGERALD,PAUL",2
16:41,,39,,46 (+7),"GOOD 3PTR by JENEI,RYAN",OU 39-46 (-7),,"GOOD 3PTR by JENEI,RYAN",2
--,,,,,"ASSIST  by DAY,JUSTIN",,,"ASSIST  by DAY,JUSTIN",2
16:26,,,,,"FOUL  by JENEI,RYAN",,,"FOUL  by JENEI,RYAN",2
16:26,"GOOD FT by STEWART,CHRISTIAN",40,,46 (+6),,BSC 40-46 (-6),,"GOOD FT by STEWART,CHRISTIAN",2
16:26,"GOOD FT by STEWART,CHRISTIAN",41,,46 (+5),,BSC 41-46 (-5),,"GOOD FT by STEWART,CHRISTIAN",2
16:26,,,,,"SUB IN by CHAMBERS,DIMETRI",,,"SUB IN by CHAMBERS,DIMETRI",2
16:26,,,,,"SUB OUT by FOSTER,LANE",,,"SUB OUT by FOSTER,LANE",2
15:58,,,,,"MISS JUMPER by SONE,CARLOS",,,"MISS JUMPER by SONE,CARLOS",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
15:41,"MISS LAYUP by JR,BRUCE BRIGHT",,,,,,,"MISS LAYUP by JR,BRUCE BRIGHT",2
--,,,,,"REBOUND DEF by SONE,CARLOS",,,"REBOUND DEF by SONE,CARLOS",2
15:34,,,,,"MISS 3PTR by DAY,JUSTIN",,,"MISS 3PTR by DAY,JUSTIN",2
--,"REBOUND DEF by O'SULLIVAN,CONOR",,,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",2
15:28,"TURNOVER  by O'SULLIVAN,CONOR",,,,,,,"TURNOVER  by O'SULLIVAN,CONOR",2
15:27,,,,,"STEAL  by SONE,CARLOS",,,"STEAL  by SONE,CARLOS",2
15:23,,41,,48 (+7),"GOOD LAYUP by JENEI,RYAN(fastbreak)(in the paint)",OU 41-48 (-7),,"GOOD LAYUP by JENEI,RYAN(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by CHAMBERS,DIMETRI",,,"ASSIST  by CHAMBERS,DIMETRI",2
15:05,"GOOD LAYUP by SPENCE,BEN(in the paint)",43,,48 (+5),,BSC 43-48 (-5),,"GOOD LAYUP by SPENCE,BEN(in the paint)",2
--,"ASSIST  by O'SULLIVAN,CONOR",,,,,,,"ASSIST  by O'SULLIVAN,CONOR",2
14:36,,,,,"MISS JUMPER by CHAMBERS,DIMETRI",,,"MISS JUMPER by CHAMBERS,DIMETRI",2
--,"REBOUND DEF by SIGLER,EVAN",,,,,,,"REBOUND DEF by SIGLER,EVAN",2
14:24,"MISS LAYUP by STEWART,CHRISTIAN",,,,,,,"MISS LAYUP by STEWART,CHRISTIAN",2
--,,,,,"REBOUND DEF by SONE,CARLOS",,,"REBOUND DEF by SONE,CARLOS",2
14:20,,,,,"TURNOVER  by SONE,CARLOS",,,"TURNOVER  by SONE,CARLOS",2
14:19,"STEAL  by O'SULLIVAN,CONOR",,,,,,,"STEAL  by O'SULLIVAN,CONOR",2
14:06,"MISS LAYUP by JR,BRUCE BRIGHT",,,,,,,"MISS LAYUP by JR,BRUCE BRIGHT",2
--,"REBOUND OFF by SPENCE,BEN",,,,,,,"REBOUND OFF by SPENCE,BEN",2
13:52,"MISS 3PTR by SIGLER,EVAN",,,,,,,"MISS 3PTR by SIGLER,EVAN",2
--,,,,,"REBOUND DEF by DAY,JUSTIN",,,"REBOUND DEF by DAY,JUSTIN",2
13:42,,43,,51 (+8),"GOOD 3PTR by CHAMBERS,DIMETRI",OU 43-51 (-8),,"GOOD 3PTR by CHAMBERS,DIMETRI",2
--,,,,,"ASSIST  by SONE,CARLOS",,,"ASSIST  by SONE,CARLOS",2
13:15,"MISS 3PTR by O'SULLIVAN,CONOR",,,,,,,"MISS 3PTR by O'SULLIVAN,CONOR",2
--,,,,,"REBOUND DEF by DAY,JUSTIN",,,"REBOUND DEF by DAY,JUSTIN",2
13:07,,,,,"TURNOVER  by DAY,JUSTIN",,,"TURNOVER  by DAY,JUSTIN",2
13:06,"STEAL  by JR,BRUCE BRIGHT",,,,,,,"STEAL  by JR,BRUCE BRIGHT",2
12:47,"TURNOVER  by SPENCE,BEN",,,,,,,"TURNOVER  by SPENCE,BEN",2
12:41,,,,,"STEAL  by CAMMON,JOSH",,,"STEAL  by CAMMON,JOSH",2
12:39,,,,,"MISS 3PTR by CHAMBERS,DIMETRI",,,"MISS 3PTR by CHAMBERS,DIMETRI",2
--,"REBOUND DEF by SPENCE,BEN",,,,,,,"REBOUND DEF by SPENCE,BEN",2
12:32,"GOOD 3PTR by SIGLER,EVAN",46,,51 (+5),,BSC 46-51 (-5),,"GOOD 3PTR by SIGLER,EVAN",2
--,"ASSIST  by STEWART,CHRISTIAN",,,,,,,"ASSIST  by STEWART,CHRISTIAN",2
12:23,,46,,54 (+8),"GOOD 3PTR by JENEI,RYAN(fastbreak)",OU 46-54 (-8),,"GOOD 3PTR by JENEI,RYAN(fastbreak)",2
--,,,,,"ASSIST  by CHAMBERS,DIMETRI",,,"ASSIST  by CHAMBERS,DIMETRI",2
11:54,"MISS LAYUP by STEWART,CHRISTIAN",,,,,,,"MISS LAYUP by STEWART,CHRISTIAN",2
--,,,,,"REBOUND DEF by CAMMON,JOSH",,,"REBOUND DEF by CAMMON,JOSH",2
11:38,,,,,"TURNOVER  by CHAMBERS,DIMETRI",,,"TURNOVER  by CHAMBERS,DIMETRI",2
11:38,"STEAL  by SPENCE,BEN",,,,,,,"STEAL  by SPENCE,BEN",2
11:38,,,,,"FOUL  by CHAMBERS,DIMETRI",,,"FOUL  by CHAMBERS,DIMETRI",2
11:38,,,,,"SUB IN by ETIWE,TOJU",,,"SUB IN by ETIWE,TOJU",2
11:38,,,,,"SUB IN by FOSTER,LANE",,,"SUB IN by FOSTER,LANE",2
11:38,,,,,"SUB OUT by SONE,CARLOS",,,"SUB OUT by SONE,CARLOS",2
11:38,,,,,"SUB OUT by CAMMON,JOSH",,,"SUB OUT by CAMMON,JOSH",2
11:18,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",2
11:18,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
11:13,"MISS 3PTR by JR,BRUCE BRIGHT",,,,,,,"MISS 3PTR by JR,BRUCE BRIGHT",2
--,"REBOUND OFF by STEWART,CHRISTIAN",,,,,,,"REBOUND OFF by STEWART,CHRISTIAN",2
11:01,"MISS LAYUP by BAK,CALVIN",,,,,,,"MISS LAYUP by BAK,CALVIN",2
11:01,,,,,"BLOCK  by ETIWE,TOJU",,,"BLOCK  by ETIWE,TOJU",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
10:55,,,,,"MISS 3PTR by JENEI,RYAN",,,"MISS 3PTR by JENEI,RYAN",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
10:34,"MISS 3PTR by GONDA,MATT",,,,,,,"MISS 3PTR by GONDA,MATT",2
--,"REBOUND OFF by O'SULLIVAN,CONOR",,,,,,,"REBOUND OFF by O'SULLIVAN,CONOR",2
10:30,"GOOD LAYUP by O'SULLIVAN,CONOR(in the paint)",48,,54 (+6),,BSC 48-54 (-6),,"GOOD LAYUP by O'SULLIVAN,CONOR(in the paint)",2
10:23,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
10:23,"SUB OUT by JR,BRUCE BRIGHT",,,,,,,"SUB OUT by JR,BRUCE BRIGHT",2
10:17,,,,,"TURNOVER  by DAY,JUSTIN",,,"TURNOVER  by DAY,JUSTIN",2
10:16,"STEAL  by GONDA,MATT",,,,,,,"STEAL  by GONDA,MATT",2
10:15,"GOOD LAYUP by GONDA,MATT(fastbreak)(in the paint)",50,,54 (+4),,BSC 50-54 (-4),,"GOOD LAYUP by GONDA,MATT(fastbreak)(in the paint)",2
10:03,,,,,"MISS 3PTR by DAY,JUSTIN",,,"MISS 3PTR by DAY,JUSTIN",2
--,"REBOUND DEF by SPENCE,BEN",,,,,,,"REBOUND DEF by SPENCE,BEN",2
09:37,,,,,"FOUL  by DAY,JUSTIN",,,"FOUL  by DAY,JUSTIN",2
09:30,"GOOD FT by SPENCE,BEN",51,,54 (+3),,BSC 51-54 (-3),,"GOOD FT by SPENCE,BEN",2
09:30,"GOOD FT by SPENCE,BEN",52,,54 (+2),,BSC 52-54 (-2),,"GOOD FT by SPENCE,BEN",2
09:30,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",2
09:30,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",2
09:30,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
09:30,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",2
09:30,,,,,"SUB IN by SONE,CARLOS",,,"SUB IN by SONE,CARLOS",2
09:30,,,,,"SUB OUT by DAY,JUSTIN",,,"SUB OUT by DAY,JUSTIN",2
09:26,,,,,"MISS JUMPER by SONE,CARLOS",,,"MISS JUMPER by SONE,CARLOS",2
--,"REBOUND DEF by SPENCE,BEN",,,,,,,"REBOUND DEF by SPENCE,BEN",2
09:15,"MISS LAYUP by O'SULLIVAN,CONOR",,,,,,,"MISS LAYUP by O'SULLIVAN,CONOR",2
--,,,,,"REBOUND DEF by SONE,CARLOS",,,"REBOUND DEF by SONE,CARLOS",2
09:10,"FOUL  by SPENCE,BEN",,,,,,,"FOUL  by SPENCE,BEN",2
09:10,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
09:10,"SUB OUT by O'SULLIVAN,CONOR",,,,,,,"SUB OUT by O'SULLIVAN,CONOR",2
09:04,,52,,56 (+4),"GOOD JUMPER by FOSTER,LANE(in the paint)",OU 52-56 (-4),,"GOOD JUMPER by FOSTER,LANE(in the paint)",2
08:45,"GOOD 3PTR by JR,BRUCE BRIGHT",55,,56 (+1),,BSC 55-56 (-1),,"GOOD 3PTR by JR,BRUCE BRIGHT",2
--,"ASSIST  by SPENCE,BEN",,,,,,,"ASSIST  by SPENCE,BEN",2
08:34,,,,,"MISS LAYUP by CHAMBERS,DIMETRI",,,"MISS LAYUP by CHAMBERS,DIMETRI",2
--,,,,,"REBOUND OFF by ETIWE,TOJU",,,"REBOUND OFF by ETIWE,TOJU",2
08:29,,,,,"MISS LAYUP by CHAMBERS,DIMETRI",,,"MISS LAYUP by CHAMBERS,DIMETRI",2
--,"REBOUND DEF by SIGLER,EVAN",,,,,,,"REBOUND DEF by SIGLER,EVAN",2
08:12,"GOOD LAYUP by SIGLER,EVAN(in the paint)",57 (+1),,56,,BSC 57-56 (+1),,"GOOD LAYUP by SIGLER,EVAN(in the paint)",2
--,"ASSIST  by SPENCE,BEN",,,,,,,"ASSIST  by SPENCE,BEN",2
07:55,,,,,"MISS DUNK by ETIWE,TOJU",,,"MISS DUNK by ETIWE,TOJU",2
--,,,,,"REBOUND OFF by ETIWE,TOJU",,,"REBOUND OFF by ETIWE,TOJU",2
07:50,,,,,"MISS LAYUP by ETIWE,TOJU",,,"MISS LAYUP by ETIWE,TOJU",2
--,,,,,"REBOUND OFF by ETIWE,TOJU",,,"REBOUND OFF by ETIWE,TOJU",2
07:46,,,,,"MISS LAYUP by ETIWE,TOJU",,,"MISS LAYUP by ETIWE,TOJU",2
--,"REBOUND DEF by BAK,CALVIN",,,,,,,"REBOUND DEF by BAK,CALVIN",2
07:44,"FOUL  by JR,BRUCE BRIGHT",,,,,,,"FOUL  by JR,BRUCE BRIGHT",2
06:37,"MISS 3PTR by SIGLER,EVAN",,,,,,,"MISS 3PTR by SIGLER,EVAN",2
--,,,,,"REBOUND DEF by JENEI,RYAN",,,"REBOUND DEF by JENEI,RYAN",2
06:29,,,,,"MISS LAYUP by CHAMBERS,DIMETRI",,,"MISS LAYUP by CHAMBERS,DIMETRI",2
--,,,,,"REBOUND OFF by ETIWE,TOJU",,,"REBOUND OFF by ETIWE,TOJU",2
06:23,"FOUL  by SPENCE,BEN",,,,,,,"FOUL  by SPENCE,BEN",2
06:23,,57,,57,"GOOD FT by ETIWE,TOJU",OU 57-57 (0),,"GOOD FT by ETIWE,TOJU",2
06:23,,57,,58 (+1),"GOOD FT by ETIWE,TOJU",OU 57-58 (-1),,"GOOD FT by ETIWE,TOJU",2
06:23,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
06:23,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",2
06:23,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
06:23,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
06:23,,,,,"SUB IN by CAMMON,JOSH",,,"SUB IN by CAMMON,JOSH",2
06:23,,,,,"SUB OUT by ETIWE,TOJU",,,"SUB OUT by ETIWE,TOJU",2
06:16,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",59 (+1),,58,,BSC 59-58 (+1),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
--,"ASSIST  by SPENCE,BEN",,,,,,,"ASSIST  by SPENCE,BEN",2
05:57,,59,,61 (+2),"GOOD 3PTR by CHAMBERS,DIMETRI",OU 59-61 (-2),,"GOOD 3PTR by CHAMBERS,DIMETRI",2
--,,,,,"ASSIST  by SONE,CARLOS",,,"ASSIST  by SONE,CARLOS",2
05:41,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",2
--,"REBOUND OFF by O'SULLIVAN,CONOR",,,,,,,"REBOUND OFF by O'SULLIVAN,CONOR",2
05:30,"MISS 3PTR by JR,BRUCE BRIGHT",,,,,,,"MISS 3PTR by JR,BRUCE BRIGHT",2
--,,,,,"REBOUND DEF by JENEI,RYAN",,,"REBOUND DEF by JENEI,RYAN",2
05:11,,,,,"MISS 3PTR by CHAMBERS,DIMETRI",,,"MISS 3PTR by CHAMBERS,DIMETRI",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
04:57,"MISS LAYUP by STEWART,CHRISTIAN",,,,,,,"MISS LAYUP by STEWART,CHRISTIAN",2
04:57,,,,,"BLOCK  by CAMMON,JOSH",,,"BLOCK  by CAMMON,JOSH",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
04:53,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
04:53,"SUB OUT by JR,BRUCE BRIGHT",,,,,,,"SUB OUT by JR,BRUCE BRIGHT",2
04:52,"TURNOVER  by O'SULLIVAN,CONOR",,,,,,,"TURNOVER  by O'SULLIVAN,CONOR",2
04:51,,,,,"STEAL  by FOSTER,LANE",,,"STEAL  by FOSTER,LANE",2
04:46,"FOUL  by SIGLER,EVAN",,,,,,,"FOUL  by SIGLER,EVAN",2
04:46,,,,,"MISS FT by FOSTER,LANE",,,"MISS FT by FOSTER,LANE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
04:46,,59,,62 (+3),"GOOD FT by FOSTER,LANE",OU 59-62 (-3),,"GOOD FT by FOSTER,LANE",2
04:31,"MISS LAYUP by STEWART,CHRISTIAN",,,,,,,"MISS LAYUP by STEWART,CHRISTIAN",2
--,,,,,"REBOUND DEF by FOSTER,LANE",,,"REBOUND DEF by FOSTER,LANE",2
04:28,"FOUL  by SPENCE,BEN",,,,,,,"FOUL  by SPENCE,BEN",2
04:28,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",2
04:28,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
04:17,,59,,64 (+5),"GOOD LAYUP by CHAMBERS,DIMETRI(in the paint)",OU 59-64 (-5),,"GOOD LAYUP by CHAMBERS,DIMETRI(in the paint)",2
03:44,"MISS LAYUP by STEWART,CHRISTIAN",,,,,,,"MISS LAYUP by STEWART,CHRISTIAN",2
--,,,,,"REBOUND DEF by FOSTER,LANE",,,"REBOUND DEF by FOSTER,LANE",2
03:41,,,,,"MISS 3PTR by CHAMBERS,DIMETRI",,,"MISS 3PTR by CHAMBERS,DIMETRI",2
--,,,,,"REBOUND OFF by FOSTER,LANE",,,"REBOUND OFF by FOSTER,LANE",2
03:29,,,,,"TURNOVER  by CHAMBERS,DIMETRI",,,"TURNOVER  by CHAMBERS,DIMETRI",2
03:29,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
03:29,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
03:29,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
03:29,"SUB OUT by JR,BRUCE BRIGHT",,,,,,,"SUB OUT by JR,BRUCE BRIGHT",2
03:11,"TURNOVER  by SPENCE,BEN",,,,,,,"TURNOVER  by SPENCE,BEN",2
03:09,,,,,"STEAL  by CAMMON,JOSH",,,"STEAL  by CAMMON,JOSH",2
02:57,,,,,"MISS JUMPER by FOSTER,LANE",,,"MISS JUMPER by FOSTER,LANE",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
02:51,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",61,,64 (+3),,BSC 61-64 (-3),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
--,"ASSIST  by O'SULLIVAN,CONOR",,,,,,,"ASSIST  by O'SULLIVAN,CONOR",2
02:36,,,,,"MISS 3PTR by JENEI,RYAN",,,"MISS 3PTR by JENEI,RYAN",2
--,"REBOUND DEF by O'SULLIVAN,CONOR",,,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",2
02:04,"MISS JUMPER by BAK,CALVIN",,,,,,,"MISS JUMPER by BAK,CALVIN",2
--,,,,,"REBOUND DEF by CAMMON,JOSH",,,"REBOUND DEF by CAMMON,JOSH",2
01:42,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",2
01:42,,61,,65 (+4),"GOOD FT by CAMMON,JOSH",OU 61-65 (-4),,"GOOD FT by CAMMON,JOSH",2
01:42,,61,,66 (+5),"GOOD FT by CAMMON,JOSH",OU 61-66 (-5),,"GOOD FT by CAMMON,JOSH",2
01:37,,,,,"FOUL  by CAMMON,JOSH",,,"FOUL  by CAMMON,JOSH",2
01:27,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",2
--,,,,,"REBOUND DEF by CAMMON,JOSH",,,"REBOUND DEF by CAMMON,JOSH",2
01:23,"FOUL  by SPENCE,BEN",,,,,,,"FOUL  by SPENCE,BEN",2
01:23,,61,,67 (+6),"GOOD FT by CAMMON,JOSH",OU 61-67 (-6),,"GOOD FT by CAMMON,JOSH",2
01:23,,61,,68 (+7),"GOOD FT by CAMMON,JOSH",OU 61-68 (-7),,"GOOD FT by CAMMON,JOSH",2
01:23,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",2
01:23,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
01:04,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",2
--,,,,,"REBOUND DEF by CHAMBERS,DIMETRI",,,"REBOUND DEF by CHAMBERS,DIMETRI",2
00:52,"FOUL  by GONDA,MATT",,,,,,,"FOUL  by GONDA,MATT",2
00:52,,,,,"MISS FT by CHAMBERS,DIMETRI",,,"MISS FT by CHAMBERS,DIMETRI",2
--,"REBOUND DEF by JR,BRUCE BRIGHT",,,,,,,"REBOUND DEF by JR,BRUCE BRIGHT",2
00:52,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
00:52,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
00:52,,,,,"SUB IN by ETIWE,TOJU",,,"SUB IN by ETIWE,TOJU",2
00:52,,,,,"SUB OUT by JENEI,RYAN",,,"SUB OUT by JENEI,RYAN",2
00:45,"MISS 3PTR by O'SULLIVAN,CONOR",,,,,,,"MISS 3PTR by O'SULLIVAN,CONOR",2
00:45,,,,,"BLOCK  by CAMMON,JOSH",,,"BLOCK  by CAMMON,JOSH",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
00:18,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",2
--,,,,,"REBOUND DEF by ETIWE,TOJU",,,"REBOUND DEF by ETIWE,TOJU",2
00:12,"FOUL  by BAK,CALVIN",,,,,,,"FOUL  by BAK,CALVIN",2
00:12,,,,,"MISS FT by CAMMON,JOSH",,,"MISS FT by CAMMON,JOSH",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:12,,61,,69 (+8),"GOOD FT by CAMMON,JOSH",OU 61-69 (-8),,"GOOD FT by CAMMON,JOSH",2
00:12,"GOOD 3PTR by SIGLER,EVAN",64,,69 (+5),,BSC 64-69 (-5),,"GOOD 3PTR by SIGLER,EVAN",2
--,"ASSIST  by O'SULLIVAN,CONOR",,,,,,,"ASSIST  by O'SULLIVAN,CONOR",2
00:10,"FOUL  by O'SULLIVAN,CONOR",,,,,,,"FOUL  by O'SULLIVAN,CONOR",2
00:10,,64,,70 (+6),"GOOD FT by CHAMBERS,DIMETRI",OU 64-70 (-6),,"GOOD FT by CHAMBERS,DIMETRI",2
00:10,,64,,71 (+7),"GOOD FT by CHAMBERS,DIMETRI",OU 64-71 (-7),,"GOOD FT by CHAMBERS,DIMETRI",2
00:09,"GOOD 3PTR by BAK,CALVIN",67,,71 (+4),,BSC 67-71 (-4),,"GOOD 3PTR by BAK,CALVIN",2
00:08,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:07,"FOUL  by BAK,CALVIN",,,,,,,"FOUL  by BAK,CALVIN",2
00:07,,67,,72 (+5),"GOOD FT by SONE,CARLOS",OU 67-72 (-5),,"GOOD FT by SONE,CARLOS",2
00:07,,,,,"MISS FT by SONE,CARLOS",,,"MISS FT by SONE,CARLOS",2
--,"REBOUND DEF by JR,BRUCE BRIGHT",,,,,,,"REBOUND DEF by JR,BRUCE BRIGHT",2
00:07,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
00:07,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",2
00:06,"MISS 3PTR by SIGLER,EVAN",,,,,,,"MISS 3PTR by SIGLER,EVAN",2
--,,,,,"REBOUND DEF by ETIWE,TOJU",,,"REBOUND DEF by ETIWE,TOJU",2
00:02,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
