Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,Berry,Game Score,Team Indicator,Play,Period
17:03,"MISS 3PTR by GONDA,MATT",,,,,,,"MISS 3PTR by GONDA,MATT",2
--,"REBOUND OFF by BAK,CALVIN",,,,,,,"REBOUND OFF by BAK,CALVIN",2
16:58,"MISS 3PTR by BAK,CALVIN",,,,,,,"MISS 3PTR by BAK,CALVIN",2
--,,,,,"REBOUND DEF by WEHUNT,DAWSON",,,"REBOUND DEF by WEHUNT,DAWSON",2
16:48,,,,,"MISS LAYUP by HAYNES,CALEB",,,"MISS LAYUP by HAYNES,CALEB",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
16:42,,,,,"MISS JUMPER by WEHUNT,DAWSON",,,"MISS JUMPER by WEHUNT,DAWSON",2
--,"REBOUND DEF by GONDA,MATT",,,,,,,"REBOUND DEF by GONDA,MATT",2
16:23,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",37 (+7),,30,,BSC 37-30 (+7),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
16:05,"SUB IN by CHILDERS,JOSH",,,,,,,"SUB IN by CHILDERS,JOSH",2
16:05,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
15:56,,37 (+5),,32,"GOOD LAYUP by HAYNES,CALEB(in the paint)",Berry 37-32 (+5),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
--,,,,,"ASSIST  by WEHUNT,DAWSON",,,"ASSIST  by WEHUNT,DAWSON",2
15:24,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
15:24,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
15:24,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",2
15:24,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
15:24,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",2
15:24,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
15:24,"SUB OUT by MORRISON,JASON",,,,,,,"SUB OUT by MORRISON,JASON",2
15:24,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",2
15:24,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
15:24,"SUB OUT by FITZGERALD,PAUL",,,,,,,"SUB OUT by FITZGERALD,PAUL",2
15:24,,,,,"SUB IN by BROOKS,AUSTIN",,,"SUB IN by BROOKS,AUSTIN",2
15:24,,,,,"SUB OUT by HAYNES,CALEB",,,"SUB OUT by HAYNES,CALEB",2
15:23,"TURNOVER  by CHILDERS,JOSH",,,,,,,"TURNOVER  by CHILDERS,JOSH",2
15:23,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
15:01,,37 (+3),,34,"GOOD LAYUP by BROOKS,AUSTIN(in the paint)",Berry 37-34 (+3),,"GOOD LAYUP by BROOKS,AUSTIN(in the paint)",2
14:42,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",39 (+5),,34,,BSC 39-34 (+5),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
14:19,,39 (+3),,36,"GOOD DUNK by BROOKS,AUSTIN(in the paint)",Berry 39-36 (+3),,"GOOD DUNK by BROOKS,AUSTIN(in the paint)",2
--,,,,,"ASSIST  by WEHUNT,DAWSON",,,"ASSIST  by WEHUNT,DAWSON",2
14:12,,,,,"FOUL  by BROOKS,AUSTIN",,,"FOUL  by BROOKS,AUSTIN",2
14:12,"GOOD FT by STEWART,CHRISTIAN",40 (+4),,36,,BSC 40-36 (+4),,"GOOD FT by STEWART,CHRISTIAN",2
14:12,"GOOD FT by STEWART,CHRISTIAN",41 (+5),,36,,BSC 41-36 (+5),,"GOOD FT by STEWART,CHRISTIAN",2
13:50,,41 (+2),,39,"GOOD 3PTR by HASLAM,ETHAN",Berry 41-39 (+2),,"GOOD 3PTR by HASLAM,ETHAN",2
--,,,,,"ASSIST  by BROOKS,AUSTIN",,,"ASSIST  by BROOKS,AUSTIN",2
13:23,"MISS LAYUP by SPENCE,BEN",,,,,,,"MISS LAYUP by SPENCE,BEN",2
--,"REBOUND OFF by JR,BRUCE BRIGHT",,,,,,,"REBOUND OFF by JR,BRUCE BRIGHT",2
13:16,"GOOD 3PTR by O'SULLIVAN,CONOR",44 (+5),,39,,BSC 44-39 (+5),,"GOOD 3PTR by O'SULLIVAN,CONOR",2
--,"ASSIST  by JR,BRUCE BRIGHT",,,,,,,"ASSIST  by JR,BRUCE BRIGHT",2
12:47,,,,,"MISS LAYUP by JONES,DREW",,,"MISS LAYUP by JONES,DREW",2
--,,,,,"REBOUND OFF by BROOKS,AUSTIN",,,"REBOUND OFF by BROOKS,AUSTIN",2
12:41,,44 (+3),,41,"GOOD LAYUP by BROOKS,AUSTIN(in the paint)",Berry 44-41 (+3),,"GOOD LAYUP by BROOKS,AUSTIN(in the paint)",2
12:21,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",46 (+5),,41,,BSC 46-41 (+5),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
12:07,"FOUL  by O'SULLIVAN,CONOR",,,,,,,"FOUL  by O'SULLIVAN,CONOR",2
12:07,,,,,"MISS FT by BROOKS,AUSTIN",,,"MISS FT by BROOKS,AUSTIN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
12:07,,,,,"MISS FT by BROOKS,AUSTIN",,,"MISS FT by BROOKS,AUSTIN",2
--,"REBOUND DEF by BAK,CALVIN",,,,,,,"REBOUND DEF by BAK,CALVIN",2
12:07,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",2
12:07,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
12:07,,,,,"SUB IN by ESTES,DJ",,,"SUB IN by ESTES,DJ",2
12:07,,,,,"SUB IN by CLARK,ETHAN",,,"SUB IN by CLARK,ETHAN",2
12:07,,,,,"SUB OUT by HASLAM,ETHAN",,,"SUB OUT by HASLAM,ETHAN",2
12:07,,,,,"SUB OUT by WEHUNT,DAWSON",,,"SUB OUT by WEHUNT,DAWSON",2
12:01,,,,,"FOUL  by JONES,DREW",,,"FOUL  by JONES,DREW",2
12:01,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
12:01,"MISS FT by STEWART,CHRISTIAN",,,,,,,"MISS FT by STEWART,CHRISTIAN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
12:01,"MISS FT by STEWART,CHRISTIAN",,,,,,,"MISS FT by STEWART,CHRISTIAN",2
--,,,,,"REBOUND DEF by HAYNES,CALEB",,,"REBOUND DEF by HAYNES,CALEB",2
12:01,,,,,"SUB IN by HAYNES,CALEB",,,"SUB IN by HAYNES,CALEB",2
12:01,,,,,"SUB OUT by JONES,DREW",,,"SUB OUT by JONES,DREW",2
11:37,,,,,"MISS LAYUP by JOHNSON,MICAH",,,"MISS LAYUP by JOHNSON,MICAH",2
--,,,,,"REBOUND OFF by HAYNES,CALEB",,,"REBOUND OFF by HAYNES,CALEB",2
11:32,,,,,"MISS LAYUP by HAYNES,CALEB",,,"MISS LAYUP by HAYNES,CALEB",2
--,"REBOUND DEF by JR,BRUCE BRIGHT",,,,,,,"REBOUND DEF by JR,BRUCE BRIGHT",2
11:23,"GOOD DUNK by STEWART,CHRISTIAN(in the paint)",48 (+7),,41,,BSC 48-41 (+7),,"GOOD DUNK by STEWART,CHRISTIAN(in the paint)",2
11:05,,,,,"MISS 3PTR by ESTES,DJ",,,"MISS 3PTR by ESTES,DJ",2
--,"REBOUND DEF by SPENCE,BEN",,,,,,,"REBOUND DEF by SPENCE,BEN",2
10:51,"SUB IN by CHILDERS,JOSH",,,,,,,"SUB IN by CHILDERS,JOSH",2
10:51,"SUB OUT by STEWART,CHRISTIAN",,,,,,,"SUB OUT by STEWART,CHRISTIAN",2
10:30,"MISS JUMPER by SPENCE,BEN",,,,,,,"MISS JUMPER by SPENCE,BEN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
10:11,"FOUL  by CHILDERS,JOSH",,,,,,,"FOUL  by CHILDERS,JOSH",2
09:57,"FOUL  by CHILDERS,JOSH",,,,,,,"FOUL  by CHILDERS,JOSH",2
09:57,,48 (+6),,42,"GOOD FT by BROOKS,AUSTIN",Berry 48-42 (+6),,"GOOD FT by BROOKS,AUSTIN",2
09:57,"SUB IN by STEWART,CHRISTIAN",,,,,,,"SUB IN by STEWART,CHRISTIAN",2
09:57,"SUB IN by MORRISON,JASON",,,,,,,"SUB IN by MORRISON,JASON",2
09:57,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
09:57,"SUB IN by FITZGERALD,PAUL",,,,,,,"SUB IN by FITZGERALD,PAUL",2
09:57,"SUB OUT by SPENCE,BEN",,,,,,,"SUB OUT by SPENCE,BEN",2
09:57,"SUB OUT by CHILDERS,JOSH",,,,,,,"SUB OUT by CHILDERS,JOSH",2
09:57,"SUB OUT by JR,BRUCE BRIGHT",,,,,,,"SUB OUT by JR,BRUCE BRIGHT",2
09:57,"SUB OUT by O'SULLIVAN,CONOR",,,,,,,"SUB OUT by O'SULLIVAN,CONOR",2
09:57,,,,,"SUB IN by SOWADA,COLLIN",,,"SUB IN by SOWADA,COLLIN",2
09:57,,,,,"SUB OUT by JOHNSON,MICAH",,,"SUB OUT by JOHNSON,MICAH",2
09:56,,,,,"MISS FT by BROOKS,AUSTIN",,,"MISS FT by BROOKS,AUSTIN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
09:56,"FOUL  by GONDA,MATT",,,,,,,"FOUL  by GONDA,MATT",2
09:53,,,,,"SUB IN by COSTAS,RILEY",,,"SUB IN by COSTAS,RILEY",2
09:53,,,,,"SUB OUT by BROOKS,AUSTIN",,,"SUB OUT by BROOKS,AUSTIN",2
09:48,,48 (+4),,44,"GOOD JUMPER by HAYNES,CALEB",Berry 48-44 (+4),,"GOOD JUMPER by HAYNES,CALEB",2
09:26,"GOOD 3PTR by BAK,CALVIN",51 (+7),,44,,BSC 51-44 (+7),,"GOOD 3PTR by BAK,CALVIN",2
09:26,,,,,"FOUL  by ESTES,DJ",,,"FOUL  by ESTES,DJ",2
09:26,"GOOD FT by BAK,CALVIN",52 (+8),,44,,BSC 52-44 (+8),,"GOOD FT by BAK,CALVIN",2
09:26,,,,,"SUB IN by HASLAM,ETHAN",,,"SUB IN by HASLAM,ETHAN",2
09:26,,,,,"SUB OUT by ESTES,DJ",,,"SUB OUT by ESTES,DJ",2
09:04,,52 (+6),,46,"GOOD LAYUP by HAYNES,CALEB(in the paint)",Berry 52-46 (+6),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
09:04,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",2
09:04,,,,,"MISS FT by HAYNES,CALEB",,,"MISS FT by HAYNES,CALEB",2
--,"REBOUND DEF by GONDA,MATT",,,,,,,"REBOUND DEF by GONDA,MATT",2
08:37,"GOOD 3PTR by MORRISON,JASON",55 (+9),,46,,BSC 55-46 (+9),,"GOOD 3PTR by MORRISON,JASON",2
--,"ASSIST  by BAK,CALVIN",,,,,,,"ASSIST  by BAK,CALVIN",2
08:17,,55 (+7),,48,"GOOD LAYUP by HAYNES,CALEB(in the paint)",Berry 55-48 (+7),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
08:17,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",2
08:17,,55 (+6),,49,"GOOD FT by HAYNES,CALEB",Berry 55-49 (+6),,"GOOD FT by HAYNES,CALEB",2
07:57,"MISS LAYUP by GONDA,MATT",,,,,,,"MISS LAYUP by GONDA,MATT",2
--,,,,,"REBOUND DEF by COSTAS,RILEY",,,"REBOUND DEF by COSTAS,RILEY",2
07:43,,55 (+4),,51,"GOOD LAYUP by HAYNES,CALEB(in the paint)",Berry 55-51 (+4),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
--,,,,,"ASSIST  by SOWADA,COLLIN",,,"ASSIST  by SOWADA,COLLIN",2
07:27,,,,,"FOUL  by CLARK,ETHAN",,,"FOUL  by CLARK,ETHAN",2
07:27,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
07:27,"SUB IN by SPENCE,BEN",,,,,,,"SUB IN by SPENCE,BEN",2
07:27,"SUB IN by SIGLER,EVAN",,,,,,,"SUB IN by SIGLER,EVAN",2
07:27,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",2
07:27,"SUB IN by O'SULLIVAN,CONOR",,,,,,,"SUB IN by O'SULLIVAN,CONOR",2
07:27,"SUB OUT by MORRISON,JASON",,,,,,,"SUB OUT by MORRISON,JASON",2
07:27,"SUB OUT by BAK,CALVIN",,,,,,,"SUB OUT by BAK,CALVIN",2
07:27,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",2
07:27,"SUB OUT by FITZGERALD,PAUL",,,,,,,"SUB OUT by FITZGERALD,PAUL",2
07:20,"MISS 3PTR by SPENCE,BEN",,,,,,,"MISS 3PTR by SPENCE,BEN",2
--,,,,,"REBOUND DEF by HAYNES,CALEB",,,"REBOUND DEF by HAYNES,CALEB",2
07:08,,,,,"MISS 3PTR by COSTAS,RILEY",,,"MISS 3PTR by COSTAS,RILEY",2
--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",2
06:46,,,,,"SUB IN by JONES,DREW",,,"SUB IN by JONES,DREW",2
06:46,,,,,"SUB OUT by COSTAS,RILEY",,,"SUB OUT by COSTAS,RILEY",2
06:39,,,,,"FOUL  by HAYNES,CALEB",,,"FOUL  by HAYNES,CALEB",2
06:39,"MISS FT by STEWART,CHRISTIAN",,,,,,,"MISS FT by STEWART,CHRISTIAN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:39,"GOOD FT by STEWART,CHRISTIAN",56 (+5),,51,,BSC 56-51 (+5),,"GOOD FT by STEWART,CHRISTIAN",2
06:22,,,,,"MISS 3PTR by JONES,DREW",,,"MISS 3PTR by JONES,DREW",2
--,"REBOUND DEF by SIGLER,EVAN",,,,,,,"REBOUND DEF by SIGLER,EVAN",2
06:06,"GOOD LAYUP by O'SULLIVAN,CONOR(in the paint)",58 (+7),,51,,BSC 58-51 (+7),,"GOOD LAYUP by O'SULLIVAN,CONOR(in the paint)",2
05:43,,58 (+5),,53,"GOOD LAYUP by HAYNES,CALEB(in the paint)",Berry 58-53 (+5),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
--,,,,,"ASSIST  by SOWADA,COLLIN",,,"ASSIST  by SOWADA,COLLIN",2
05:39,,,,,"SUB IN by JOHNSON,MICAH",,,"SUB IN by JOHNSON,MICAH",2
05:39,,,,,"SUB OUT by SOWADA,COLLIN",,,"SUB OUT by SOWADA,COLLIN",2
05:25,"MISS JUMPER by O'SULLIVAN,CONOR",,,,,,,"MISS JUMPER by O'SULLIVAN,CONOR",2
--,,,,,"REBOUND DEF by JONES,DREW",,,"REBOUND DEF by JONES,DREW",2
04:54,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2
04:54,"SUB IN by FITZGERALD,PAUL",,,,,,,"SUB IN by FITZGERALD,PAUL",2
04:54,"SUB OUT by JR,BRUCE BRIGHT",,,,,,,"SUB OUT by JR,BRUCE BRIGHT",2
04:54,,,,,"SUB IN by BROOKS,AUSTIN",,,"SUB IN by BROOKS,AUSTIN",2
04:54,,,,,"SUB IN by COSTAS,RILEY",,,"SUB IN by COSTAS,RILEY",2
04:54,,,,,"SUB OUT by HAYNES,CALEB",,,"SUB OUT by HAYNES,CALEB",2
04:54,,,,,"SUB OUT by JONES,DREW",,,"SUB OUT by JONES,DREW",2
04:44,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",60 (+7),,53,,BSC 60-53 (+7),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
--,"ASSIST  by SPENCE,BEN",,,,,,,"ASSIST  by SPENCE,BEN",2
04:20,,60 (+5),,55,"GOOD LAYUP by JOHNSON,MICAH(in the paint)",Berry 60-55 (+5),,"GOOD LAYUP by JOHNSON,MICAH(in the paint)",2
03:46,"MISS 3PTR by FITZGERALD,PAUL",,,,,,,"MISS 3PTR by FITZGERALD,PAUL",2
--,,,,,"REBOUND DEF by BROOKS,AUSTIN",,,"REBOUND DEF by BROOKS,AUSTIN",2
03:28,,,,,"MISS LAYUP by BROOKS,AUSTIN",,,"MISS LAYUP by BROOKS,AUSTIN",2
--,"REBOUND DEF by FITZGERALD,PAUL",,,,,,,"REBOUND DEF by FITZGERALD,PAUL",2
03:08,"GOOD LAYUP by O'SULLIVAN,CONOR(in the paint)",62 (+7),,55,,BSC 62-55 (+7),,"GOOD LAYUP by O'SULLIVAN,CONOR(in the paint)",2
--,"ASSIST  by STEWART,CHRISTIAN",,,,,,,"ASSIST  by STEWART,CHRISTIAN",2
03:00,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
03:00,"SUB IN by BAK,CALVIN",,,,,,,"SUB IN by BAK,CALVIN",2
03:00,"SUB OUT by SIGLER,EVAN",,,,,,,"SUB OUT by SIGLER,EVAN",2
03:00,,,,,"SUB IN by HAYNES,CALEB",,,"SUB IN by HAYNES,CALEB",2
03:00,,,,,"SUB IN by JONES,DREW",,,"SUB IN by JONES,DREW",2
03:00,,,,,"SUB OUT by BROOKS,AUSTIN",,,"SUB OUT by BROOKS,AUSTIN",2
03:00,,,,,"SUB OUT by COSTAS,RILEY",,,"SUB OUT by COSTAS,RILEY",2
02:50,,,,,"MISS LAYUP by HASLAM,ETHAN",,,"MISS LAYUP by HASLAM,ETHAN",2
--,,,,,"REBOUND OFF by HAYNES,CALEB",,,"REBOUND OFF by HAYNES,CALEB",2
02:45,,62 (+5),,57,"GOOD LAYUP by HAYNES,CALEB(in the paint)",Berry 62-57 (+5),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
02:35,"TURNOVER  by O'SULLIVAN,CONOR",,,,,,,"TURNOVER  by O'SULLIVAN,CONOR",2
02:35,,,,,"STEAL  by JONES,DREW",,,"STEAL  by JONES,DREW",2
02:24,,,,,"MISS LAYUP by HAYNES,CALEB",,,"MISS LAYUP by HAYNES,CALEB",2
02:24,"BLOCK  by SPENCE,BEN",,,,,,,"BLOCK  by SPENCE,BEN",2
--,"REBOUND DEF by SPENCE,BEN",,,,,,,"REBOUND DEF by SPENCE,BEN",2
01:53,"MISS LAYUP by SPENCE,BEN",,,,,,,"MISS LAYUP by SPENCE,BEN",2
--,"REBOUND OFF by STEWART,CHRISTIAN",,,,,,,"REBOUND OFF by STEWART,CHRISTIAN",2
01:51,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
01:49,"MISS JUMPER by BAK,CALVIN",,,,,,,"MISS JUMPER by BAK,CALVIN",2
01:49,,,,,"BLOCK  by HASLAM,ETHAN",,,"BLOCK  by HASLAM,ETHAN",2
--,,,,,"REBOUND DEF by HAYNES,CALEB",,,"REBOUND DEF by HAYNES,CALEB",2
01:47,"FOUL  by STEWART,CHRISTIAN",,,,,,,"FOUL  by STEWART,CHRISTIAN",2
01:47,,,,,"MISS FT by HAYNES,CALEB",,,"MISS FT by HAYNES,CALEB",2
--,"REBOUND DEF by JR,BRUCE BRIGHT",,,,,,,"REBOUND DEF by JR,BRUCE BRIGHT",2
01:47,"SUB IN by JR,BRUCE BRIGHT",,,,,,,"SUB IN by JR,BRUCE BRIGHT",2
01:47,"SUB OUT by FITZGERALD,PAUL",,,,,,,"SUB OUT by FITZGERALD,PAUL",2
01:23,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",64 (+7),,57,,BSC 64-57 (+7),,"GOOD LAYUP by STEWART,CHRISTIAN(in the paint)",2
01:10,,64 (+5),,59,"GOOD LAYUP by JOHNSON,MICAH(in the paint)",Berry 64-59 (+5),,"GOOD LAYUP by JOHNSON,MICAH(in the paint)",2
01:09,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:09,"SUB IN by GONDA,MATT",,,,,,,"SUB IN by GONDA,MATT",2
01:09,"SUB OUT by JR,BRUCE BRIGHT",,,,,,,"SUB OUT by JR,BRUCE BRIGHT",2
01:09,,,,,"SUB IN by COSTAS,RILEY",,,"SUB IN by COSTAS,RILEY",2
01:09,,,,,"SUB OUT by JONES,DREW",,,"SUB OUT by JONES,DREW",2
00:37,"MISS LAYUP by STEWART,CHRISTIAN",,,,,,,"MISS LAYUP by STEWART,CHRISTIAN",2
--,,,,,"REBOUND DEF by HASLAM,ETHAN",,,"REBOUND DEF by HASLAM,ETHAN",2
00:29,"FOUL  by BAK,CALVIN",,,,,,,"FOUL  by BAK,CALVIN",2
00:29,,,,,"MISS FT by JOHNSON,MICAH",,,"MISS FT by JOHNSON,MICAH",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:29,,64 (+4),,60,"GOOD FT by JOHNSON,MICAH",Berry 64-60 (+4),,"GOOD FT by JOHNSON,MICAH",2
00:29,,,,,"SUB IN by MBENOUN,ROB",,,"SUB IN by MBENOUN,ROB",2
00:29,,,,,"SUB OUT by HAYNES,CALEB",,,"SUB OUT by HAYNES,CALEB",2
00:27,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:27,,,,,"SUB IN by FALCONER,TREY",,,"SUB IN by FALCONER,TREY",2
00:27,,,,,"SUB OUT by CLARK,ETHAN",,,"SUB OUT by CLARK,ETHAN",2
00:23,,,,,"FOUL  by MBENOUN,ROB",,,"FOUL  by MBENOUN,ROB",2
00:23,"GOOD FT by GONDA,MATT",65 (+5),,60,,BSC 65-60 (+5),,"GOOD FT by GONDA,MATT",2
00:23,"GOOD FT by GONDA,MATT",66 (+6),,60,,BSC 66-60 (+6),,"GOOD FT by GONDA,MATT",2
00:23,,,,,"SUB IN by HAYNES,CALEB",,,"SUB IN by HAYNES,CALEB",2
00:23,,,,,"SUB IN by JONES,DREW",,,"SUB IN by JONES,DREW",2
00:23,,,,,"SUB IN by ESTES,DJ",,,"SUB IN by ESTES,DJ",2
00:23,,,,,"SUB OUT by FALCONER,TREY",,,"SUB OUT by FALCONER,TREY",2
00:23,,,,,"SUB OUT by MBENOUN,ROB",,,"SUB OUT by MBENOUN,ROB",2
00:23,,,,,"SUB OUT by COSTAS,RILEY",,,"SUB OUT by COSTAS,RILEY",2
00:16,,,,,"MISS LAYUP by JOHNSON,MICAH",,,"MISS LAYUP by JOHNSON,MICAH",2
00:13,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:13,,,,,"SUB IN by HONROTH,OWEN",,,"SUB IN by HONROTH,OWEN",2
00:13,,,,,"SUB OUT by HASLAM,ETHAN",,,"SUB OUT by HASLAM,ETHAN",2
--,"REBOUND DEF by BAK,CALVIN",,,,,,,"REBOUND DEF by BAK,CALVIN",2
00:12,"TURNOVER  by BAK,CALVIN",,,,,,,"TURNOVER  by BAK,CALVIN",2
00:09,,,,,"MISS 3PTR by JONES,DREW",,,"MISS 3PTR by JONES,DREW",2
--,"REBOUND DEF by O'SULLIVAN,CONOR",,,,,,,"REBOUND DEF by O'SULLIVAN,CONOR",2
00:02,"GOOD LAYUP by GONDA,MATT(fastbreak)(in the paint)",68 (+8),,60,,BSC 68-60 (+8),,"GOOD LAYUP by GONDA,MATT(fastbreak)(in the paint)",2
00:00,,68 (+6),,62,"GOOD LAYUP by HAYNES,CALEB(fastbreak)(in the paint)",Berry 68-62 (+6),,"GOOD LAYUP by HAYNES,CALEB(fastbreak)(in the paint)",2
