,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
0,0,5311,Rhodes,Millsaps,0,104-111,"54,57","55,49",11-12; 5-7 SAA,7-16; 4-8 SAA,,,02/09/18,7:45 PM,,"Memphis, Tenn.",Win,2,False,180,False,19:45,,,,,"MISS 3PTR by BERRY,BRYCE",,,"MISS 3PTR by BERRY,BRYCE",1,three pointer,missed,rhodes,"berry,bryce",,"['sullivan,michael', 'blanz,buck', 'becker,saxton', 'miller,joshua', 'spikes,kalvin']","['berry,bryce', 'weatherford,mitch', 'nyawata,anesu', 'darst,daniel', 'ashby,kendrick']",1185.0,millsaps,1,0,0.0
1,1,5311,Rhodes,Millsaps,0,104-111,"54,57","55,49",11-12; 5-7 SAA,7-16; 4-8 SAA,,,02/09/18,7:45 PM,,"Memphis, Tenn.",Win,2,False,180,False,--,"REBOUND DEF by BECKER,SAXTON",,,,,,,"REBOUND DEF by BECKER,SAXTON",1,defensive rebound,,millsaps,"becker,saxton",,"['sullivan,michael', 'blanz,buck', 'becker,saxton', 'miller,joshua', 'spikes,kalvin']","['berry,bryce', 'weatherford,mitch', 'nyawata,anesu', 'darst,daniel', 'ashby,kendrick']",,millsaps,1,0,0.0
2,2,5311,Rhodes,Millsaps,0,104-111,"54,57","55,49",11-12; 5-7 SAA,7-16; 4-8 SAA,,,02/09/18,7:45 PM,,"Memphis, Tenn.",Win,2,False,180,False,19:40,"TURNOVER  by BLANZ,BUCK",,,,,,,"TURNOVER  by BLANZ,BUCK",1,turnover,,millsaps,"blanz,buck",,"['sullivan,michael', 'blanz,buck', 'becker,saxton', 'miller,joshua', 'spikes,kalvin']","['berry,bryce', 'weatherford,mitch', 'nyawata,anesu', 'darst,daniel', 'ashby,kendrick']",1180.0,millsaps,1,0,0.0
3,3,5311,Rhodes,Millsaps,0,104-111,"54,57","55,49",11-12; 5-7 SAA,7-16; 4-8 SAA,,,02/09/18,7:45 PM,,"Memphis, Tenn.",Win,2,False,180,False,19:37,,,,,"TURNOVER  by BERRY,BRYCE",,,"TURNOVER  by BERRY,BRYCE",1,turnover,,rhodes,"berry,bryce",,"['sullivan,michael', 'blanz,buck', 'becker,saxton', 'miller,joshua', 'spikes,kalvin']","['berry,bryce', 'weatherford,mitch', 'nyawata,anesu', 'darst,daniel', 'ashby,kendrick']",1177.0,rhodes,2,0,0.0
4,4,5311,Rhodes,Millsaps,0,104-111,"54,57","55,49",11-12; 5-7 SAA,7-16; 4-8 SAA,,,02/09/18,7:45 PM,,"Memphis, Tenn.",Win,2,False,180,False,19:27,"TURNOVER  by SPIKES,KALVIN",,,,,,,"TURNOVER  by SPIKES,KALVIN",1,turnover,,millsaps,"spikes,kalvin",,"['sullivan,michael', 'blanz,buck', 'becker,saxton', 'miller,joshua', 'spikes,kalvin']","['berry,bryce', 'weatherford,mitch', 'nyawata,anesu', 'darst,daniel', 'ashby,kendrick']",1167.0,millsaps,3,0,0.0
5,5,5311,Rhodes,Millsaps,0,104-111,"54,57","55,49",11-12; 5-7 SAA,7-16; 4-8 SAA,,,02/09/18,7:45 PM,,"Memphis, Tenn.",Win,2,False,180,False,19:27,,,,,"SUB IN by SWIFT,DJ",,,"SUB IN by SWIFT,DJ",1,subbing in,,rhodes,"swift,dj",,"['sullivan,michael', 'blanz,buck', 'becker,saxton', 'miller,joshua', 'spikes,kalvin']","['berry,bryce', 'weatherford,mitch', 'nyawata,anesu', 'darst,daniel', 'ashby,kendrick', 'swift,dj']",1167.0,rhodes,4,0,0.0
6,6,5311,Rhodes,Millsaps,0,104-111,"54,57","55,49",11-12; 5-7 SAA,7-16; 4-8 SAA,,,02/09/18,7:45 PM,,"Memphis, Tenn.",Win,2,False,180,False,19:27,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",1,subbing in,,rhodes,"dalton,price",,"['sullivan,michael', 'blanz,buck', 'becker,saxton', 'miller,joshua', 'spikes,kalvin']","['berry,bryce', 'weatherford,mitch', 'nyawata,anesu', 'darst,daniel', 'ashby,kendrick', 'swift,dj', 'dalton,price']",1167.0,rhodes,4,0,0.0
7,7,5311,Rhodes,Millsaps,0,104-111,"54,57","55,49",11-12; 5-7 SAA,7-16; 4-8 SAA,,,02/09/18,7:45 PM,,"Memphis, Tenn.",Win,2,False,180,False,19:27,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",1,subbing in,,rhodes,"giroux,preston",,"['sullivan,michael', 'blanz,buck', 'becker,saxton', 'miller,joshua', 'spikes,kalvin']","['berry,bryce', 'weatherford,mitch', 'nyawata,anesu', 'darst,daniel', 'ashby,kendrick', 'swift,dj', 'dalton,price', 'giroux,preston']",1167.0,rhodes,4,0,0.0
8,8,5311,Rhodes,Millsaps,0,104-111,"54,57","55,49",11-12; 5-7 SAA,7-16; 4-8 SAA,,,02/09/18,7:45 PM,,"Memphis, Tenn.",Win,2,False,180,False,19:27,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",1,subbing in,,rhodes,"galvin,owen",,"['sullivan,michael', 'blanz,buck', 'becker,saxton', 'miller,joshua', 'spikes,kalvin']","['berry,bryce', 'weatherford,mitch', 'nyawata,anesu', 'darst,daniel', 'ashby,kendrick', 'swift,dj', 'dalton,price', 'giroux,preston', 'galvin,owen']",1167.0,rhodes,4,0,0.0
9,9,5311,Rhodes,Millsaps,0,104-111,"54,57","55,49",11-12; 5-7 SAA,7-16; 4-8 SAA,,,02/09/18,7:45 PM,,"Memphis, Tenn.",Win,2,False,180,False,19:27,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",1,subbing in,,rhodes,"love,kerry",,"['sullivan,michael', 'blanz,buck', 'becker,saxton', 'miller,joshua', 'spikes,kalvin']","['berry,bryce', 'weatherford,mitch', 'nyawata,anesu', 'darst,daniel', 'ashby,kendrick', 'swift,dj', 'dalton,price', 'giroux,preston', 'galvin,owen', 'love,kerry']",1167.0,rhodes,4,0,0.0
