,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
0,0,706,Rhodes College MBB,Centre College,1,58-72,"31,41","28,30",,,,,12/04/11,2:00 PM,,Mallory Gymnasium,Win,2,False,200,False,20:00,,,,,"SUB OUT by COLLINS,LUKE",,,"SUB OUT by COLLINS,LUKE",1,subbing out,,rhodes college mbb,"collins,luke",,"['karsner,josh', 'mullaney,jeff', 'ross,greg', 'ellis,bryon', 'griggs,matt']","['galow,andrew', 'dunavant,john', 'kilpatrick,kory', 'hartwell,theo', 'chien,kevin']",1200.0,rhodes college mbb,1,0,0.0,1
1,1,706,Rhodes College MBB,Centre College,1,58-72,"31,41","28,30",,,,,12/04/11,2:00 PM,,Mallory Gymnasium,Win,2,False,200,False,19:40,,0.0,,2.0,"GOOD LAYUP by HARTWELL,THEO(in the paint)",RCMBB12 0-2 (-2),,"GOOD LAYUP by HARTWELL,THEO(in the paint)",1,layup,good,rhodes college mbb,"hartwell,theo",2.0,"['karsner,josh', 'mullaney,jeff', 'ross,greg', 'ellis,bryon', 'griggs,matt']","['galow,andrew', 'dunavant,john', 'kilpatrick,kory', 'hartwell,theo', 'chien,kevin']",1180.0,rhodes college mbb,1,0,0.0,0
2,2,706,Rhodes College MBB,Centre College,1,58-72,"31,41","28,30",,,,,12/04/11,2:00 PM,,Mallory Gymnasium,Win,2,False,200,False,--,,0.0,,2.0,"ASSIST  by KILPATRICK,KORY",,,"ASSIST  by KILPATRICK,KORY",1,assist,,rhodes college mbb,"kilpatrick,kory",,"['karsner,josh', 'mullaney,jeff', 'ross,greg', 'ellis,bryon', 'griggs,matt']","['galow,andrew', 'dunavant,john', 'kilpatrick,kory', 'hartwell,theo', 'chien,kevin']",,rhodes college mbb,1,0,0.0,0
3,3,706,Rhodes College MBB,Centre College,1,58-72,"31,41","28,30",,,,,12/04/11,2:00 PM,,Mallory Gymnasium,Win,2,False,200,False,19:21,"STEAL  by MULLANEY,JEFF",0.0,,2.0,,,,"STEAL  by MULLANEY,JEFF",1,steal,,centre college,,,"['karsner,josh', 'mullaney,jeff', 'ross,greg', 'ellis,bryon', 'griggs,matt']","['galow,andrew', 'dunavant,john', 'kilpatrick,kory', 'hartwell,theo', 'chien,kevin']",1161.0,rhodes college mbb,1,0,0.0,0
4,4,706,Rhodes College MBB,Centre College,1,58-72,"31,41","28,30",,,,,12/04/11,2:00 PM,,Mallory Gymnasium,Win,2,False,200,False,19:15,"TURNOVER  by GRIGGS,MATT",0.0,,2.0,,,,"TURNOVER  by GRIGGS,MATT",1,turnover,,centre college,"griggs,matt",,"['karsner,josh', 'mullaney,jeff', 'ross,greg', 'ellis,bryon', 'griggs,matt']","['galow,andrew', 'dunavant,john', 'kilpatrick,kory', 'hartwell,theo', 'chien,kevin']",1155.0,rhodes college mbb,1,0,0.0,0
5,5,706,Rhodes College MBB,Centre College,1,58-72,"31,41","28,30",,,,,12/04/11,2:00 PM,,Mallory Gymnasium,Win,2,False,200,False,19:03,,0.0,,2.0,"TURNOVER  by DUNAVANT,JOHN",,,"TURNOVER  by DUNAVANT,JOHN",1,turnover,,rhodes college mbb,"dunavant,john",,"['karsner,josh', 'mullaney,jeff', 'ross,greg', 'ellis,bryon', 'griggs,matt']","['galow,andrew', 'dunavant,john', 'kilpatrick,kory', 'hartwell,theo', 'chien,kevin']",1143.0,rhodes college mbb,1,0,0.0,0
6,6,706,Rhodes College MBB,Centre College,1,58-72,"31,41","28,30",,,,,12/04/11,2:00 PM,,Mallory Gymnasium,Win,2,False,200,False,18:42,"GOOD 3PTR by ELLIS,BRYON",3.0,,2.0,,CENTRE_M 3-2 (+1),,"GOOD 3PTR by ELLIS,BRYON",1,three pointer,good,centre college,"ellis,bryon",3.0,"['karsner,josh', 'mullaney,jeff', 'ross,greg', 'ellis,bryon', 'griggs,matt']","['galow,andrew', 'dunavant,john', 'kilpatrick,kory', 'hartwell,theo', 'chien,kevin']",1122.0,centre college,2,0,0.0,1
7,7,706,Rhodes College MBB,Centre College,1,58-72,"31,41","28,30",,,,,12/04/11,2:00 PM,,Mallory Gymnasium,Win,2,False,200,False,18:25,,3.0,,2.0,"STEAL  by GALOW,ANDREW",,,"STEAL  by GALOW,ANDREW",1,steal,,rhodes college mbb,,,"['karsner,josh', 'mullaney,jeff', 'ross,greg', 'ellis,bryon', 'griggs,matt']","['galow,andrew', 'dunavant,john', 'kilpatrick,kory', 'hartwell,theo', 'chien,kevin']",1105.0,centre college,2,0,0.0,0
8,8,706,Rhodes College MBB,Centre College,1,58-72,"31,41","28,30",,,,,12/04/11,2:00 PM,,Mallory Gymnasium,Win,2,False,200,False,17:53,"GOOD 3PTR by KARSNER,JOSH",6.0,,2.0,,CENTRE_M 6-2 (+4),,"GOOD 3PTR by KARSNER,JOSH",1,three pointer,good,centre college,"karsner,josh",3.0,"['karsner,josh', 'mullaney,jeff', 'ross,greg', 'ellis,bryon', 'griggs,matt']","['galow,andrew', 'dunavant,john', 'kilpatrick,kory', 'hartwell,theo', 'chien,kevin']",1073.0,centre college,2,0,0.0,0
9,9,706,Rhodes College MBB,Centre College,1,58-72,"31,41","28,30",,,,,12/04/11,2:00 PM,,Mallory Gymnasium,Win,2,False,200,False,17:46,,6.0,,2.0,"MISS JUMPER by DUNAVANT,JOHN",,,"MISS JUMPER by DUNAVANT,JOHN",1,jumper,missed,rhodes college mbb,"dunavant,john",,"['karsner,josh', 'mullaney,jeff', 'ross,greg', 'ellis,bryon', 'griggs,matt']","['galow,andrew', 'dunavant,john', 'kilpatrick,kory', 'hartwell,theo', 'chien,kevin']",1066.0,centre college,2,0,0.0,0
