,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
0,0,721,Oglethorpe,Centre,1,74-60,"34,26","42,32",11-13,15-7,6-9,9-5,02/12/12,3:00p.m.,,"Atlanta, Ga./Dorough Field House",Lose,2,False,212,False,19:41,,,,,"MISS JUMPER by PURDY,SAM",,,"MISS JUMPER by PURDY,SAM",1,jumper,missed,oglethorpe,"purdy,sam",,"['mullaney,jeff', 'lopez,collin', 'ellis,bryon', 'ross,greg', 'karsner,josh']","['steioff,andrew', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'cerone,tyler']",1181.0,oglethorpe,1,0,0.0,1
1,1,721,Oglethorpe,Centre,1,74-60,"34,26","42,32",11-13,15-7,6-9,9-5,02/12/12,3:00p.m.,,"Atlanta, Ga./Dorough Field House",Lose,2,False,212,False,--,,,,,"REBOUND OFF by MOLINET,CHRISTIAN",,,"REBOUND OFF by MOLINET,CHRISTIAN",1,offensive rebound,,oglethorpe,"molinet,christian",,"['mullaney,jeff', 'lopez,collin', 'ellis,bryon', 'ross,greg', 'karsner,josh']","['steioff,andrew', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'cerone,tyler']",,oglethorpe,1,0,0.0,0
2,2,721,Oglethorpe,Centre,1,74-60,"34,26","42,32",11-13,15-7,6-9,9-5,02/12/12,3:00p.m.,,"Atlanta, Ga./Dorough Field House",Lose,2,False,212,False,19:22,,0.0,,2.0,"GOOD LAYUP by STEIOFF,ANDREW(in the paint)",OUM 0-2 (-2),,"GOOD LAYUP by STEIOFF,ANDREW(in the paint)",1,layup,good,oglethorpe,"steioff,andrew",2.0,"['mullaney,jeff', 'lopez,collin', 'ellis,bryon', 'ross,greg', 'karsner,josh']","['steioff,andrew', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'cerone,tyler']",1162.0,oglethorpe,1,0,0.0,0
3,3,721,Oglethorpe,Centre,1,74-60,"34,26","42,32",11-13,15-7,6-9,9-5,02/12/12,3:00p.m.,,"Atlanta, Ga./Dorough Field House",Lose,2,False,212,False,19:03,"GOOD LAYUP by ROSS,GREG(in the paint)",2.0,,2.0,,CENTRE_M 2-2 (0),,"GOOD LAYUP by ROSS,GREG(in the paint)",1,layup,good,centre,"ross,greg",2.0,"['mullaney,jeff', 'lopez,collin', 'ellis,bryon', 'ross,greg', 'karsner,josh']","['steioff,andrew', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'cerone,tyler']",1143.0,oglethorpe,1,0,0.0,0
4,4,721,Oglethorpe,Centre,1,74-60,"34,26","42,32",11-13,15-7,6-9,9-5,02/12/12,3:00p.m.,,"Atlanta, Ga./Dorough Field House",Lose,2,False,212,False,18:48,,2.0,,2.0,"MISS 3PTR by CERONE,TYLER",,,"MISS 3PTR by CERONE,TYLER",1,three pointer,missed,oglethorpe,"cerone,tyler",,"['mullaney,jeff', 'lopez,collin', 'ellis,bryon', 'ross,greg', 'karsner,josh']","['steioff,andrew', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'cerone,tyler']",1128.0,oglethorpe,1,0,0.0,0
5,5,721,Oglethorpe,Centre,1,74-60,"34,26","42,32",11-13,15-7,6-9,9-5,02/12/12,3:00p.m.,,"Atlanta, Ga./Dorough Field House",Lose,2,False,212,False,--,,2.0,,2.0,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,oglethorpe,,,"['mullaney,jeff', 'lopez,collin', 'ellis,bryon', 'ross,greg', 'karsner,josh']","['steioff,andrew', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'cerone,tyler']",,oglethorpe,1,0,0.0,0
6,6,721,Oglethorpe,Centre,1,74-60,"34,26","42,32",11-13,15-7,6-9,9-5,02/12/12,3:00p.m.,,"Atlanta, Ga./Dorough Field House",Lose,2,False,212,False,18:31,,2.0,,2.0,"MISS JUMPER by STEIOFF,ANDREW",,,"MISS JUMPER by STEIOFF,ANDREW",1,jumper,missed,oglethorpe,"steioff,andrew",,"['mullaney,jeff', 'lopez,collin', 'ellis,bryon', 'ross,greg', 'karsner,josh']","['steioff,andrew', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'cerone,tyler']",1111.0,oglethorpe,1,0,0.0,0
7,7,721,Oglethorpe,Centre,1,74-60,"34,26","42,32",11-13,15-7,6-9,9-5,02/12/12,3:00p.m.,,"Atlanta, Ga./Dorough Field House",Lose,2,False,212,False,--,"REBOUND DEF by MULLANEY,JEFF",2.0,,2.0,,,,"REBOUND DEF by MULLANEY,JEFF",1,defensive rebound,,centre,"mullaney,jeff",,"['mullaney,jeff', 'lopez,collin', 'ellis,bryon', 'ross,greg', 'karsner,josh']","['steioff,andrew', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'cerone,tyler']",,oglethorpe,1,0,0.0,0
8,8,721,Oglethorpe,Centre,1,74-60,"34,26","42,32",11-13,15-7,6-9,9-5,02/12/12,3:00p.m.,,"Atlanta, Ga./Dorough Field House",Lose,2,False,212,False,18:06,"MISS 3PTR by ELLIS,BRYON",2.0,,2.0,,,,"MISS 3PTR by ELLIS,BRYON",1,three pointer,missed,centre,"ellis,bryon",,"['mullaney,jeff', 'lopez,collin', 'ellis,bryon', 'ross,greg', 'karsner,josh']","['steioff,andrew', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'cerone,tyler']",1086.0,centre,2,0,0.0,1
9,9,721,Oglethorpe,Centre,1,74-60,"34,26","42,32",11-13,15-7,6-9,9-5,02/12/12,3:00p.m.,,"Atlanta, Ga./Dorough Field House",Lose,2,False,212,False,--,,2.0,,2.0,"REBOUND DEF by CERONE,TYLER",,,"REBOUND DEF by CERONE,TYLER",1,defensive rebound,,oglethorpe,"cerone,tyler",,"['mullaney,jeff', 'lopez,collin', 'ellis,bryon', 'ross,greg', 'karsner,josh']","['steioff,andrew', 'molinet,christian', 'jovaag,branden', 'purdy,sam', 'cerone,tyler']",,centre,2,0,0.0,0
