,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,749,Emory & Henry,Berry,0,88-86,"38,48","40,48",2-2,2-1,,,11/23/13,3:00 p.m.,,"Emory, Va. (John Rutledge King Center)",Lose,2,False,475,False,19:58,"GOOD LAYUP by WHALEN,MAC(in the paint)",2,,0,,BCM 2-0 (+2),,"GOOD LAYUP by WHALEN,MAC(in the paint)",1,layup,good,berry,"whalen,mac",2.0,"['whalen,mac', 'jacobs,owen', 'graham,lake', 'smoak,hunter', 'mccloud,lee']","['green,malcolm', 'smith,charles', 'brown,stephen', 'mullins,tyler', 'pearman,brett']",1198.0,berry,1,0.0,2.0
1,1,749,Emory & Henry,Berry,0,88-86,"38,48","40,48",2-2,2-1,,,11/23/13,3:00 p.m.,,"Emory, Va. (John Rutledge King Center)",Lose,2,False,475,False,--,"ASSIST  by SMOAK,HUNTER",2,,0,,,,"ASSIST  by SMOAK,HUNTER",1,assist,,berry,"smoak,hunter",,"['whalen,mac', 'jacobs,owen', 'graham,lake', 'smoak,hunter', 'mccloud,lee']","['green,malcolm', 'smith,charles', 'brown,stephen', 'mullins,tyler', 'pearman,brett']",,berry,1,2.0,2.0
2,2,749,Emory & Henry,Berry,0,88-86,"38,48","40,48",2-2,2-1,,,11/23/13,3:00 p.m.,,"Emory, Va. (John Rutledge King Center)",Lose,2,False,475,False,19:34,,2,,0,"TURNOVER  by BROWN, STEPHEN",,,"TURNOVER  by BROWN, STEPHEN",1,turnover,,emory & henry,"brown, stephen",,"['whalen,mac', 'jacobs,owen', 'graham,lake', 'smoak,hunter', 'mccloud,lee']","['green,malcolm', 'smith,charles', 'brown,stephen', 'mullins,tyler', 'pearman,brett']",1174.0,emory & henry,2,0.0,0.0
3,3,749,Emory & Henry,Berry,0,88-86,"38,48","40,48",2-2,2-1,,,11/23/13,3:00 p.m.,,"Emory, Va. (John Rutledge King Center)",Lose,2,False,475,False,19:32,"STEAL  by MCCLOUD,LEE",2,,0,,,,"STEAL  by MCCLOUD,LEE",1,steal,,berry,,,"['whalen,mac', 'jacobs,owen', 'graham,lake', 'smoak,hunter', 'mccloud,lee']","['green,malcolm', 'smith,charles', 'brown,stephen', 'mullins,tyler', 'pearman,brett']",1172.0,emory & henry,2,0.0,0.0
4,4,749,Emory & Henry,Berry,0,88-86,"38,48","40,48",2-2,2-1,,,11/23/13,3:00 p.m.,,"Emory, Va. (John Rutledge King Center)",Lose,2,False,475,False,19:28,"MISS LAYUP by JACOBS,OWEN",2,,0,,,,"MISS LAYUP by JACOBS,OWEN",1,layup,missed,berry,"jacobs,owen",,"['whalen,mac', 'jacobs,owen', 'graham,lake', 'smoak,hunter', 'mccloud,lee']","['green,malcolm', 'smith,charles', 'brown,stephen', 'mullins,tyler', 'pearman,brett']",1168.0,berry,3,0.0,0.0
5,5,749,Emory & Henry,Berry,0,88-86,"38,48","40,48",2-2,2-1,,,11/23/13,3:00 p.m.,,"Emory, Va. (John Rutledge King Center)",Lose,2,False,475,False,--,,2,,0,"REBOUND DEF by BROWN, STEPHEN",,,"REBOUND DEF by BROWN, STEPHEN",1,defensive rebound,,emory & henry,"brown, stephen",,"['whalen,mac', 'jacobs,owen', 'graham,lake', 'smoak,hunter', 'mccloud,lee']","['green,malcolm', 'smith,charles', 'brown,stephen', 'mullins,tyler', 'pearman,brett']",,berry,3,0.0,0.0
6,6,749,Emory & Henry,Berry,0,88-86,"38,48","40,48",2-2,2-1,,,11/23/13,3:00 p.m.,,"Emory, Va. (John Rutledge King Center)",Lose,2,False,475,False,19:21,,2,,0,"MISS 3PTR by BROWN, STEPHEN",,,"MISS 3PTR by BROWN, STEPHEN",1,three pointer,missed,emory & henry,"brown, stephen",,"['whalen,mac', 'jacobs,owen', 'graham,lake', 'smoak,hunter', 'mccloud,lee']","['green,malcolm', 'smith,charles', 'brown,stephen', 'mullins,tyler', 'pearman,brett']",1161.0,emory & henry,4,0.0,0.0
7,7,749,Emory & Henry,Berry,0,88-86,"38,48","40,48",2-2,2-1,,,11/23/13,3:00 p.m.,,"Emory, Va. (John Rutledge King Center)",Lose,2,False,475,False,--,"REBOUND DEF by JACOBS,OWEN",2,,0,,,,"REBOUND DEF by JACOBS,OWEN",1,defensive rebound,,berry,"jacobs,owen",,"['whalen,mac', 'jacobs,owen', 'graham,lake', 'smoak,hunter', 'mccloud,lee']","['green,malcolm', 'smith,charles', 'brown,stephen', 'mullins,tyler', 'pearman,brett']",,emory & henry,4,0.0,0.0
8,8,749,Emory & Henry,Berry,0,88-86,"38,48","40,48",2-2,2-1,,,11/23/13,3:00 p.m.,,"Emory, Va. (John Rutledge King Center)",Lose,2,False,475,False,19:10,"TURNOVER  by GRAHAM,LAKE",2,,0,,,,"TURNOVER  by GRAHAM,LAKE",1,turnover,,berry,"graham,lake",,"['whalen,mac', 'jacobs,owen', 'graham,lake', 'smoak,hunter', 'mccloud,lee']","['green,malcolm', 'smith,charles', 'brown,stephen', 'mullins,tyler', 'pearman,brett']",1150.0,berry,5,0.0,0.0
9,9,749,Emory & Henry,Berry,0,88-86,"38,48","40,48",2-2,2-1,,,11/23/13,3:00 p.m.,,"Emory, Va. (John Rutledge King Center)",Lose,2,False,475,False,19:09,,2,,0,"STEAL  by MULLINS, TYLER",,,"STEAL  by MULLINS, TYLER",1,steal,,emory & henry,,,"['whalen,mac', 'jacobs,owen', 'graham,lake', 'smoak,hunter', 'mccloud,lee']","['green,malcolm', 'smith,charles', 'brown,stephen', 'mullins,tyler', 'pearman,brett']",1149.0,berry,5,0.0,0.0
