,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
0,0,747,Centre College,Millsaps College,1,46-60,"26,34","22,24",17-4,4-19,10-2,2-10,02/10/13,3:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,329,False,19:48,"GOOD 3PTR by CORTESE,NICK",3,,0,,MILLSAPS 3-0 (-3),,"GOOD 3PTR by CORTESE,NICK",1,three pointer,good,millsaps college,"cortese,nick",3.0,"['cortese,nick', 'gilligan,tully', 'berger,ryan', 'allison,brandon', 'kastner,murray']","['karsner,josh', 'griggs,matt', 'ellis,bryon', 'wright,spencer', 'cahall,calvin']",1188.0,millsaps college,1,0,0.0,1
1,1,747,Centre College,Millsaps College,1,46-60,"26,34","22,24",17-4,4-19,10-2,2-10,02/10/13,3:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,329,False,--,"ASSIST  by KASTNER,MURRAY",3,,0,,,,"ASSIST  by KASTNER,MURRAY",1,assist,,millsaps college,"kastner,murray",,"['cortese,nick', 'gilligan,tully', 'berger,ryan', 'allison,brandon', 'kastner,murray']","['karsner,josh', 'griggs,matt', 'ellis,bryon', 'wright,spencer', 'cahall,calvin']",,millsaps college,1,0,0.0,0
2,2,747,Centre College,Millsaps College,1,46-60,"26,34","22,24",17-4,4-19,10-2,2-10,02/10/13,3:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,329,False,19:13,,3,,0,"MISS JUMPER by KARSNER,JOSH",,,"MISS JUMPER by KARSNER,JOSH",1,jumper,missed,centre college,"karsner,josh",,"['cortese,nick', 'gilligan,tully', 'berger,ryan', 'allison,brandon', 'kastner,murray']","['karsner,josh', 'griggs,matt', 'ellis,bryon', 'wright,spencer', 'cahall,calvin']",1153.0,millsaps college,1,0,0.0,0
3,3,747,Centre College,Millsaps College,1,46-60,"26,34","22,24",17-4,4-19,10-2,2-10,02/10/13,3:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,329,False,--,"REBOUND DEF by BERGER,RYAN",3,,0,,,,"REBOUND DEF by BERGER,RYAN",1,defensive rebound,,millsaps college,"berger,ryan",,"['cortese,nick', 'gilligan,tully', 'berger,ryan', 'allison,brandon', 'kastner,murray']","['karsner,josh', 'griggs,matt', 'ellis,bryon', 'wright,spencer', 'cahall,calvin']",,millsaps college,1,0,0.0,0
4,4,747,Centre College,Millsaps College,1,46-60,"26,34","22,24",17-4,4-19,10-2,2-10,02/10/13,3:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,329,False,18:56,"TURNOVER  by ALLISON,BRANDON",3,,0,,,,"TURNOVER  by ALLISON,BRANDON",1,turnover,,millsaps college,"allison,brandon",,"['cortese,nick', 'gilligan,tully', 'berger,ryan', 'allison,brandon', 'kastner,murray']","['karsner,josh', 'griggs,matt', 'ellis,bryon', 'wright,spencer', 'cahall,calvin']",1136.0,millsaps college,1,0,0.0,0
5,5,747,Centre College,Millsaps College,1,46-60,"26,34","22,24",17-4,4-19,10-2,2-10,02/10/13,3:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,329,False,18:35,,3,,0,"MISS 3PTR by CAHALL,CALVIN",,,"MISS 3PTR by CAHALL,CALVIN",1,three pointer,missed,centre college,"cahall,calvin",,"['cortese,nick', 'gilligan,tully', 'berger,ryan', 'allison,brandon', 'kastner,murray']","['karsner,josh', 'griggs,matt', 'ellis,bryon', 'wright,spencer', 'cahall,calvin']",1115.0,centre college,2,0,0.0,1
6,6,747,Centre College,Millsaps College,1,46-60,"26,34","22,24",17-4,4-19,10-2,2-10,02/10/13,3:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,329,False,--,REBOUND DEF by TEAM,3,,0,,,,REBOUND DEF by TEAM,1,defensive rebound,,millsaps college,,,"['cortese,nick', 'gilligan,tully', 'berger,ryan', 'allison,brandon', 'kastner,murray']","['karsner,josh', 'griggs,matt', 'ellis,bryon', 'wright,spencer', 'cahall,calvin']",,millsaps college,3,0,0.0,1
7,7,747,Centre College,Millsaps College,1,46-60,"26,34","22,24",17-4,4-19,10-2,2-10,02/10/13,3:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,329,False,18:09,"MISS LAYUP by ALLISON,BRANDON",3,,0,,,,"MISS LAYUP by ALLISON,BRANDON",1,layup,missed,millsaps college,"allison,brandon",,"['cortese,nick', 'gilligan,tully', 'berger,ryan', 'allison,brandon', 'kastner,murray']","['karsner,josh', 'griggs,matt', 'ellis,bryon', 'wright,spencer', 'cahall,calvin']",1089.0,millsaps college,3,0,0.0,0
8,8,747,Centre College,Millsaps College,1,46-60,"26,34","22,24",17-4,4-19,10-2,2-10,02/10/13,3:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,329,False,--,,3,,0,"REBOUND DEF by WRIGHT,SPENCER",,,"REBOUND DEF by WRIGHT,SPENCER",1,defensive rebound,,centre college,"wright,spencer",,"['cortese,nick', 'gilligan,tully', 'berger,ryan', 'allison,brandon', 'kastner,murray']","['karsner,josh', 'griggs,matt', 'ellis,bryon', 'wright,spencer', 'cahall,calvin']",,millsaps college,3,0,0.0,0
9,9,747,Centre College,Millsaps College,1,46-60,"26,34","22,24",17-4,4-19,10-2,2-10,02/10/13,3:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,329,False,17:53,,3,,0,"MISS 3PTR by ELLIS,BRYON",,,"MISS 3PTR by ELLIS,BRYON",1,three pointer,missed,centre college,"ellis,bryon",,"['cortese,nick', 'gilligan,tully', 'berger,ryan', 'allison,brandon', 'kastner,murray']","['karsner,josh', 'griggs,matt', 'ellis,bryon', 'wright,spencer', 'cahall,calvin']",1073.0,centre college,4,0,0.0,1
