,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
0,0,748,Hendrix,Centre,1,58-59,"30,29","26,32",8-16,17-5,3-10,10-3,02/15/13,8 p.m.,,"Conway, Ark. (Grove Gymnasium)",Win,2,False,408,False,19:42,"MISS 3PTR by KARSNER,JOSH",,,,,,,"MISS 3PTR by KARSNER,JOSH",1,three pointer,missed,centre,"karsner,josh",,"['karsner,josh', 'taylor,chris', 'wesley,tyler', 'ellis,bryon', 'scinta,blake']","['riley,jaren', 'primm,colton', 'vance,luke', 'gram,andy', 'taulton,jordan']",1182.0,hendrix,1,0,0.0,1
1,1,748,Hendrix,Centre,1,58-59,"30,29","26,32",8-16,17-5,3-10,10-3,02/15/13,8 p.m.,,"Conway, Ark. (Grove Gymnasium)",Win,2,False,408,False,--,,,,,"REBOUND DEF by RILEY,JAREN",,,"REBOUND DEF by RILEY,JAREN",1,defensive rebound,,hendrix,"riley,jaren",,"['karsner,josh', 'taylor,chris', 'wesley,tyler', 'ellis,bryon', 'scinta,blake']","['riley,jaren', 'primm,colton', 'vance,luke', 'gram,andy', 'taulton,jordan']",,hendrix,1,0,0.0,0
2,2,748,Hendrix,Centre,1,58-59,"30,29","26,32",8-16,17-5,3-10,10-3,02/15/13,8 p.m.,,"Conway, Ark. (Grove Gymnasium)",Win,2,False,408,False,19:25,"FOUL  by WESLEY,TYLER",,,,,,,"FOUL  by WESLEY,TYLER",1,foul,,centre,"wesley,tyler",,"['karsner,josh', 'taylor,chris', 'wesley,tyler', 'ellis,bryon', 'scinta,blake']","['riley,jaren', 'primm,colton', 'vance,luke', 'gram,andy', 'taulton,jordan']",1165.0,hendrix,1,0,0.0,0
3,3,748,Hendrix,Centre,1,58-59,"30,29","26,32",8-16,17-5,3-10,10-3,02/15/13,8 p.m.,,"Conway, Ark. (Grove Gymnasium)",Win,2,False,408,False,19:25,,0.0,,1.0,"GOOD FT by PRIMM,COLTON",HC 0-1 (-1),,"GOOD FT by PRIMM,COLTON",1,free throw,good,hendrix,"primm,colton",1.0,"['karsner,josh', 'taylor,chris', 'wesley,tyler', 'ellis,bryon', 'scinta,blake']","['riley,jaren', 'primm,colton', 'vance,luke', 'gram,andy', 'taulton,jordan']",1165.0,hendrix,1,0,0.0,0
4,4,748,Hendrix,Centre,1,58-59,"30,29","26,32",8-16,17-5,3-10,10-3,02/15/13,8 p.m.,,"Conway, Ark. (Grove Gymnasium)",Win,2,False,408,False,19:25,,0.0,,2.0,"GOOD FT by PRIMM,COLTON",HC 0-2 (-2),,"GOOD FT by PRIMM,COLTON",1,free throw,good,hendrix,"primm,colton",1.0,"['karsner,josh', 'taylor,chris', 'wesley,tyler', 'ellis,bryon', 'scinta,blake']","['riley,jaren', 'primm,colton', 'vance,luke', 'gram,andy', 'taulton,jordan']",1165.0,hendrix,1,0,0.0,0
5,5,748,Hendrix,Centre,1,58-59,"30,29","26,32",8-16,17-5,3-10,10-3,02/15/13,8 p.m.,,"Conway, Ark. (Grove Gymnasium)",Win,2,False,408,False,18:49,"GOOD LAYUP by TAYLOR,CHRIS(in the paint)",2.0,,2.0,,CENTRE_M 2-2 (0),,"GOOD LAYUP by TAYLOR,CHRIS(in the paint)",1,layup,good,centre,"taylor,chris",2.0,"['karsner,josh', 'taylor,chris', 'wesley,tyler', 'ellis,bryon', 'scinta,blake']","['riley,jaren', 'primm,colton', 'vance,luke', 'gram,andy', 'taulton,jordan']",1129.0,hendrix,1,0,0.0,0
6,6,748,Hendrix,Centre,1,58-59,"30,29","26,32",8-16,17-5,3-10,10-3,02/15/13,8 p.m.,,"Conway, Ark. (Grove Gymnasium)",Win,2,False,408,False,18:33,,2.0,,4.0,"GOOD LAYUP by PRIMM,COLTON(in the paint)",HC 2-4 (-2),,"GOOD LAYUP by PRIMM,COLTON(in the paint)",1,layup,good,hendrix,"primm,colton",2.0,"['karsner,josh', 'taylor,chris', 'wesley,tyler', 'ellis,bryon', 'scinta,blake']","['riley,jaren', 'primm,colton', 'vance,luke', 'gram,andy', 'taulton,jordan']",1113.0,hendrix,1,0,0.0,0
7,7,748,Hendrix,Centre,1,58-59,"30,29","26,32",8-16,17-5,3-10,10-3,02/15/13,8 p.m.,,"Conway, Ark. (Grove Gymnasium)",Win,2,False,408,False,18:17,"MISS LAYUP by SCINTA,BLAKE",2.0,,4.0,,,,"MISS LAYUP by SCINTA,BLAKE",1,layup,missed,centre,"scinta,blake",,"['karsner,josh', 'taylor,chris', 'wesley,tyler', 'ellis,bryon', 'scinta,blake']","['riley,jaren', 'primm,colton', 'vance,luke', 'gram,andy', 'taulton,jordan']",1097.0,hendrix,1,0,0.0,0
8,8,748,Hendrix,Centre,1,58-59,"30,29","26,32",8-16,17-5,3-10,10-3,02/15/13,8 p.m.,,"Conway, Ark. (Grove Gymnasium)",Win,2,False,408,False,--,,2.0,,4.0,"REBOUND DEF by TAULTON,JORDAN",,,"REBOUND DEF by TAULTON,JORDAN",1,defensive rebound,,hendrix,"taulton,jordan",,"['karsner,josh', 'taylor,chris', 'wesley,tyler', 'ellis,bryon', 'scinta,blake']","['riley,jaren', 'primm,colton', 'vance,luke', 'gram,andy', 'taulton,jordan']",,hendrix,1,0,0.0,0
9,9,748,Hendrix,Centre,1,58-59,"30,29","26,32",8-16,17-5,3-10,10-3,02/15/13,8 p.m.,,"Conway, Ark. (Grove Gymnasium)",Win,2,False,408,False,18:07,,2.0,,7.0,"GOOD 3PTR by TAULTON,JORDAN",HC 2-7 (-5),,"GOOD 3PTR by TAULTON,JORDAN",1,three pointer,good,hendrix,"taulton,jordan",3.0,"['karsner,josh', 'taylor,chris', 'wesley,tyler', 'ellis,bryon', 'scinta,blake']","['riley,jaren', 'primm,colton', 'vance,luke', 'gram,andy', 'taulton,jordan']",1087.0,hendrix,1,0,0.0,0
