,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
0,0,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,19:34,"MISS 3PTR by ELLIS,BRYON",,,,,,,"MISS 3PTR by ELLIS,BRYON",1,three pointer,missed,centre,"ellis,bryon",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1174.0,birmingham-southern,1,0,0.0,1
1,1,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,--,,,,,"REBOUND DEF by WHITE,BLAISE",,,"REBOUND DEF by WHITE,BLAISE",1,defensive rebound,,birmingham-southern,"white,blaise",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",,birmingham-southern,1,0,0.0,0
2,2,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,19:16,,,,,"MISS 3PTR by WHITE,BLAISE",,,"MISS 3PTR by WHITE,BLAISE",1,three pointer,missed,birmingham-southern,"white,blaise",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1156.0,birmingham-southern,1,0,0.0,0
3,3,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,birmingham-southern,,,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",,birmingham-southern,1,0,0.0,0
4,4,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,19:05,,,,,"TURNOVER  by WHITE,BLAISE",,,"TURNOVER  by WHITE,BLAISE",1,turnover,,birmingham-southern,"white,blaise",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1145.0,birmingham-southern,1,0,0.0,0
5,5,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,19:03,"STEAL  by WHITESIDE,DONOVAN",,,,,,,"STEAL  by WHITESIDE,DONOVAN",1,steal,,centre,,,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1143.0,birmingham-southern,1,0,0.0,0
6,6,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,18:56,"GOOD 3PTR by KARSNER,JOSH",3.0,,0.0,,CENTRE 3-0 (+3),,"GOOD 3PTR by KARSNER,JOSH",1,three pointer,good,centre,"karsner,josh",3.0,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1136.0,centre,2,0,0.0,1
7,7,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,--,"ASSIST  by TAYLOR,CHRIS",3.0,,0.0,,,,"ASSIST  by TAYLOR,CHRIS",1,assist,,centre,"taylor,chris",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",,centre,2,0,0.0,0
8,8,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,18:34,,3.0,,0.0,"MISS LAYUP by THOMAS,LARRY",,,"MISS LAYUP by THOMAS,LARRY",1,layup,missed,birmingham-southern,"thomas,larry",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1114.0,centre,2,0,0.0,0
9,9,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,--,,3.0,,0.0,"REBOUND OFF by RICHARDS,ZAC",,,"REBOUND OFF by RICHARDS,ZAC",1,offensive rebound,,birmingham-southern,"richards,zac",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",,centre,2,0,0.0,0
10,10,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,18:30,,3.0,,2.0,"GOOD TIPIN by RICHARDS,ZAC(in the paint)",BSC 3-2 (+1),,"GOOD TIPIN by RICHARDS,ZAC(in the paint)",1,tipin,good,birmingham-southern,"richards,zac",2.0,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1110.0,centre,2,0,0.0,0
11,11,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,17:53,"GOOD JUMPER by WESLEY,TYLER",5.0,,2.0,,CENTRE 5-2 (+3),,"GOOD JUMPER by WESLEY,TYLER",1,jumper,good,centre,"wesley,tyler",2.0,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1073.0,centre,2,0,0.0,0
12,12,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,17:37,"FOUL  by WHITESIDE,DONOVAN",5.0,,2.0,,,,"FOUL  by WHITESIDE,DONOVAN",1,foul,,centre,"whiteside,donovan",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1057.0,centre,2,0,0.0,0
13,13,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,17:26,,5.0,,2.0,"FOUL  by WHITE,BLAISE",,,"FOUL  by WHITE,BLAISE",1,foul,,birmingham-southern,"white,blaise",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1046.0,centre,2,0,0.0,0
14,14,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,17:26,,5.0,,2.0,"TURNOVER  by WHITE,BLAISE",,,"TURNOVER  by WHITE,BLAISE",1,turnover,,birmingham-southern,"white,blaise",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1046.0,centre,2,0,0.0,0
15,15,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,16:49,"MISS 3PTR by KARSNER,JOSH",5.0,,2.0,,,,"MISS 3PTR by KARSNER,JOSH",1,three pointer,missed,centre,"karsner,josh",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",1009.0,centre,2,0,0.0,0
16,16,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,--,,5.0,,2.0,"REBOUND DEF by WHITE,BLAISE",,,"REBOUND DEF by WHITE,BLAISE",1,defensive rebound,,birmingham-southern,"white,blaise",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",,centre,2,0,0.0,0
17,17,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,16:36,"FOUL  by KARSNER,JOSH",5.0,,2.0,,,,"FOUL  by KARSNER,JOSH",1,foul,,centre,"karsner,josh",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",996.0,birmingham-southern,3,0,0.0,1
18,18,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,16:36,"SUB IN by LOPEZ,COLLIN",5.0,,2.0,,,,"SUB IN by LOPEZ,COLLIN",1,subbing in,,centre,"lopez,collin",,"['ellis,bryon', 'karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler', 'lopez,collin']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",996.0,birmingham-southern,3,0,0.0,0
19,19,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,16:36,"SUB OUT by ELLIS,BRYON",5.0,,2.0,,,,"SUB OUT by ELLIS,BRYON",1,subbing out,,centre,"ellis,bryon",,"['karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler', 'lopez,collin']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",996.0,birmingham-southern,3,0,0.0,0
20,20,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,16:34,"FOUL  by TAYLOR,CHRIS",5.0,,2.0,,,,"FOUL  by TAYLOR,CHRIS",1,foul,,centre,"taylor,chris",,"['karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler', 'lopez,collin']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",994.0,birmingham-southern,3,0,0.0,0
21,21,737,Birmingham-Southern,Centre,1,69-73,"42,31","35,34",9-3,8-3,3-0,2-1,01/06/13,3:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,525,False,16:34,,5.0,,3.0,"GOOD FT by RICHARDS,ZAC",BSC 5-3 (+2),,"GOOD FT by RICHARDS,ZAC",1,free throw,good,birmingham-southern,"richards,zac",1.0,"['karsner,josh', 'whiteside,donovan', 'taylor,chris', 'wesley,tyler', 'lopez,collin']","['thomas,larry', 'white,blaise', 'richards,zac', 'kegarise,kevin', 'henry,colin']",994.0,birmingham-southern,3,0,0.0,0
