,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
0,0,746,Centre College,Birmingham-Southern,1,62-72,"27,45","29,33",16-4,15-6,9-2,8-3,02/08/13,8:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,572,False,19:44,,,,,"MISS LAYUP by WESLEY,TYLER",,,"MISS LAYUP by WESLEY,TYLER",1,layup,missed,centre college,"wesley,tyler",,"['thomas,larry', 'richards,zac', 'kegarise,kevin', 'white,blaise', 'henry,colin']","['scinta,blake', 'ellis,bryon', 'wesley,tyler', 'taylor,chris', 'karsner,josh']",1184.0,centre college,1,0,0.0,1
1,1,746,Centre College,Birmingham-Southern,1,62-72,"27,45","29,33",16-4,15-6,9-2,8-3,02/08/13,8:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,572,False,--,,,,,"REBOUND OFF by WESLEY,TYLER",,,"REBOUND OFF by WESLEY,TYLER",1,offensive rebound,,centre college,"wesley,tyler",,"['thomas,larry', 'richards,zac', 'kegarise,kevin', 'white,blaise', 'henry,colin']","['scinta,blake', 'ellis,bryon', 'wesley,tyler', 'taylor,chris', 'karsner,josh']",,centre college,1,0,0.0,0
2,2,746,Centre College,Birmingham-Southern,1,62-72,"27,45","29,33",16-4,15-6,9-2,8-3,02/08/13,8:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,572,False,19:42,"FOUL  by WHITE,BLAISE",,,,,,,"FOUL  by WHITE,BLAISE",1,foul,,birmingham-southern,"white,blaise",,"['thomas,larry', 'richards,zac', 'kegarise,kevin', 'white,blaise', 'henry,colin']","['scinta,blake', 'ellis,bryon', 'wesley,tyler', 'taylor,chris', 'karsner,josh']",1182.0,centre college,1,0,0.0,0
3,3,746,Centre College,Birmingham-Southern,1,62-72,"27,45","29,33",16-4,15-6,9-2,8-3,02/08/13,8:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,572,False,19:29,,0.0,,3.0,"GOOD 3PTR by SCINTA,BLAKE",CENTRE_M 0-3 (+3),,"GOOD 3PTR by SCINTA,BLAKE",1,three pointer,good,centre college,"scinta,blake",3.0,"['thomas,larry', 'richards,zac', 'kegarise,kevin', 'white,blaise', 'henry,colin']","['scinta,blake', 'ellis,bryon', 'wesley,tyler', 'taylor,chris', 'karsner,josh']",1169.0,centre college,1,0,0.0,0
4,4,746,Centre College,Birmingham-Southern,1,62-72,"27,45","29,33",16-4,15-6,9-2,8-3,02/08/13,8:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,572,False,19:02,"MISS JUMPER by KEGARISE,KEVIN",0.0,,3.0,,,,"MISS JUMPER by KEGARISE,KEVIN",1,jumper,missed,birmingham-southern,"kegarise,kevin",,"['thomas,larry', 'richards,zac', 'kegarise,kevin', 'white,blaise', 'henry,colin']","['scinta,blake', 'ellis,bryon', 'wesley,tyler', 'taylor,chris', 'karsner,josh']",1142.0,centre college,1,0,0.0,0
5,5,746,Centre College,Birmingham-Southern,1,62-72,"27,45","29,33",16-4,15-6,9-2,8-3,02/08/13,8:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,572,False,--,"REBOUND OFF by THOMAS,LARRY",0.0,,3.0,,,,"REBOUND OFF by THOMAS,LARRY",1,offensive rebound,,birmingham-southern,"thomas,larry",,"['thomas,larry', 'richards,zac', 'kegarise,kevin', 'white,blaise', 'henry,colin']","['scinta,blake', 'ellis,bryon', 'wesley,tyler', 'taylor,chris', 'karsner,josh']",,centre college,1,0,0.0,0
6,6,746,Centre College,Birmingham-Southern,1,62-72,"27,45","29,33",16-4,15-6,9-2,8-3,02/08/13,8:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,572,False,18:58,"MISS LAYUP by THOMAS,LARRY",0.0,,3.0,,,,"MISS LAYUP by THOMAS,LARRY",1,layup,missed,birmingham-southern,"thomas,larry",,"['thomas,larry', 'richards,zac', 'kegarise,kevin', 'white,blaise', 'henry,colin']","['scinta,blake', 'ellis,bryon', 'wesley,tyler', 'taylor,chris', 'karsner,josh']",1138.0,centre college,1,0,0.0,0
7,7,746,Centre College,Birmingham-Southern,1,62-72,"27,45","29,33",16-4,15-6,9-2,8-3,02/08/13,8:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,572,False,18:58,,0.0,,3.0,"BLOCK  by KARSNER,JOSH",,,"BLOCK  by KARSNER,JOSH",1,block,,centre college,"karsner,josh",,"['thomas,larry', 'richards,zac', 'kegarise,kevin', 'white,blaise', 'henry,colin']","['scinta,blake', 'ellis,bryon', 'wesley,tyler', 'taylor,chris', 'karsner,josh']",1138.0,centre college,1,0,0.0,0
8,8,746,Centre College,Birmingham-Southern,1,62-72,"27,45","29,33",16-4,15-6,9-2,8-3,02/08/13,8:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,572,False,--,,0.0,,3.0,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",1,defensive rebound,,centre college,"wesley,tyler",,"['thomas,larry', 'richards,zac', 'kegarise,kevin', 'white,blaise', 'henry,colin']","['scinta,blake', 'ellis,bryon', 'wesley,tyler', 'taylor,chris', 'karsner,josh']",,centre college,1,0,0.0,0
9,9,746,Centre College,Birmingham-Southern,1,62-72,"27,45","29,33",16-4,15-6,9-2,8-3,02/08/13,8:00 PM,,"Alumni Gymnasium @ Danville, Ky.",Win,2,False,572,False,18:44,,0.0,,3.0,"MISS LAYUP by SCINTA,BLAKE",,,"MISS LAYUP by SCINTA,BLAKE",1,layup,missed,centre college,"scinta,blake",,"['thomas,larry', 'richards,zac', 'kegarise,kevin', 'white,blaise', 'henry,colin']","['scinta,blake', 'ellis,bryon', 'wesley,tyler', 'taylor,chris', 'karsner,josh']",1124.0,centre college,1,0,0.0,0
