,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
10,10,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,18:03,,4.0,,0.0,"TURNOVER  by GAMBLE,LANDON",,,"TURNOVER  by GAMBLE,LANDON",1,turnover,,north central,"gamble,landon",,"['scinta,blake', 'taylor,chris', 'karsner,josh', 'wesley,tyler', 'ellis,bryon']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",1083.0,centre,3,0,0.0,0
11,11,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,18:00,"STEAL  by KARSNER,JOSH",4.0,,0.0,,,,"STEAL  by KARSNER,JOSH",1,steal,,centre,,,"['scinta,blake', 'taylor,chris', 'karsner,josh', 'wesley,tyler', 'ellis,bryon']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",1080.0,centre,3,0,0.0,0
12,12,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,17:41,"TURNOVER  by TAYLOR,CHRIS",4.0,,0.0,,,,"TURNOVER  by TAYLOR,CHRIS",1,turnover,,centre,"taylor,chris",,"['scinta,blake', 'taylor,chris', 'karsner,josh', 'wesley,tyler', 'ellis,bryon']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",1061.0,centre,3,0,0.0,0
13,13,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,17:39,,4.0,,0.0,"STEAL  by TIKNIS,AARON",,,"STEAL  by TIKNIS,AARON",1,steal,,north central,,,"['scinta,blake', 'taylor,chris', 'karsner,josh', 'wesley,tyler', 'ellis,bryon']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",1059.0,centre,3,0,0.0,0
14,14,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,17:32,,4.0,,2.0,"GOOD LAYUP by ROURKE,PAT(in the paint)",NCC 4-2 (+2),,"GOOD LAYUP by ROURKE,PAT(in the paint)",1,layup,good,north central,"rourke,pat",2.0,"['scinta,blake', 'taylor,chris', 'karsner,josh', 'wesley,tyler', 'ellis,bryon']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",1052.0,north central,4,0,0.0,1
15,15,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,--,,4.0,,2.0,"ASSIST  by GAMBLE,LANDON",,,"ASSIST  by GAMBLE,LANDON",1,assist,,north central,"gamble,landon",,"['scinta,blake', 'taylor,chris', 'karsner,josh', 'wesley,tyler', 'ellis,bryon']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",,north central,4,0,0.0,0
16,16,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,17:11,"TURNOVER  by WESLEY,TYLER",4.0,,2.0,,,,"TURNOVER  by WESLEY,TYLER",1,turnover,,centre,"wesley,tyler",,"['scinta,blake', 'taylor,chris', 'karsner,josh', 'wesley,tyler', 'ellis,bryon']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",1031.0,north central,4,0,0.0,0
17,17,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,17:11,"SUB IN by GRIGGS,MATT",4.0,,2.0,,,,"SUB IN by GRIGGS,MATT",1,subbing in,,centre,"griggs,matt",,"['scinta,blake', 'taylor,chris', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",1031.0,north central,4,0,0.0,0
18,18,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,17:11,"SUB OUT by TAYLOR,CHRIS",4.0,,2.0,,,,"SUB OUT by TAYLOR,CHRIS",1,subbing out,,centre,"taylor,chris",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",1031.0,north central,4,0,0.0,0
19,19,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,17:01,,4.0,,2.0,"MISS JUMPER by RARIDON,DEREK",,,"MISS JUMPER by RARIDON,DEREK",1,jumper,missed,north central,"raridon,derek",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",1021.0,north central,4,0,0.0,0
20,20,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,--,,4.0,,2.0,"REBOUND OFF by TIKNIS,AARON",,,"REBOUND OFF by TIKNIS,AARON",1,offensive rebound,,north central,"tiknis,aaron",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",,north central,4,0,0.0,0
21,21,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,16:57,,4.0,,4.0,"GOOD LAYUP by TIKNIS,AARON(in the paint)",NCC 4-4 (0),,"GOOD LAYUP by TIKNIS,AARON(in the paint)",1,layup,good,north central,"tiknis,aaron",2.0,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",1017.0,north central,4,0,0.0,0
22,22,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,16:39,"MISS 3PTR by ELLIS,BRYON",4.0,,4.0,,,,"MISS 3PTR by ELLIS,BRYON",1,three pointer,missed,centre,"ellis,bryon",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",999.0,north central,4,0,0.0,0
23,23,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,--,"REBOUND OFF by GRIGGS,MATT",4.0,,4.0,,,,"REBOUND OFF by GRIGGS,MATT",1,offensive rebound,,centre,"griggs,matt",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",,north central,4,0,0.0,0
24,24,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,16:20,"MISS LAYUP by GRIGGS,MATT",4.0,,4.0,,,,"MISS LAYUP by GRIGGS,MATT",1,layup,missed,centre,"griggs,matt",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",980.0,north central,4,0,0.0,0
25,25,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,16:20,,4.0,,4.0,"BLOCK  by GAMBLE,LANDON",,,"BLOCK  by GAMBLE,LANDON",1,block,,north central,"gamble,landon",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",980.0,north central,4,0,0.0,0
26,26,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,--,"REBOUND OFF by WESLEY,TYLER",4.0,,4.0,,,,"REBOUND OFF by WESLEY,TYLER",1,offensive rebound,,centre,"wesley,tyler",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",,north central,4,0,0.0,0
27,27,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,16:16,"MISS LAYUP by WESLEY,TYLER",4.0,,4.0,,,,"MISS LAYUP by WESLEY,TYLER",1,layup,missed,centre,"wesley,tyler",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",976.0,north central,4,0,0.0,0
28,28,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,--,,4.0,,4.0,"REBOUND DEF by ROURKE,PAT",,,"REBOUND DEF by ROURKE,PAT",1,defensive rebound,,north central,"rourke,pat",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",,north central,4,0,0.0,0
29,29,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,16:16,"FOUL  by GRIGGS,MATT",4.0,,4.0,,,,"FOUL  by GRIGGS,MATT",1,foul,,centre,"griggs,matt",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",976.0,north central,4,0,0.0,0
30,30,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,16:16,"SUB IN by WHITESIDE,DONOVAN",4.0,,4.0,,,,"SUB IN by WHITESIDE,DONOVAN",1,subbing in,,centre,"whiteside,donovan",,"['scinta,blake', 'karsner,josh', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",976.0,north central,4,0,0.0,0
31,31,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,16:16,"SUB OUT by KARSNER,JOSH",4.0,,4.0,,,,"SUB OUT by KARSNER,JOSH",1,subbing out,,centre,"karsner,josh",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",976.0,north central,4,0,0.0,0
32,32,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,16:00,,4.0,,4.0,"MISS LAYUP by GAMBLE,LANDON",,,"MISS LAYUP by GAMBLE,LANDON",1,layup,missed,north central,"gamble,landon",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",960.0,north central,4,0,0.0,0
33,33,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,--,"REBOUND DEF by GRIGGS,MATT",4.0,,4.0,,,,"REBOUND DEF by GRIGGS,MATT",1,defensive rebound,,centre,"griggs,matt",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",,north central,4,0,0.0,0
34,34,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,15:53,"GOOD LAYUP by WESLEY,TYLER(fastbreak)(in the paint)",6.0,,4.0,,CENTRE_M 6-4 (+2),,"GOOD LAYUP by WESLEY,TYLER(fastbreak)(in the paint)",1,layup,good,centre,"wesley,tyler(fastbreak)",2.0,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",953.0,centre,5,0,0.0,1
35,35,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,--,"ASSIST  by WHITESIDE,DONOVAN",6.0,,4.0,,,,"ASSIST  by WHITESIDE,DONOVAN",1,assist,,centre,"whiteside,donovan",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",,centre,5,0,0.0,0
36,36,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,15:53,,6.0,,4.0,"FOUL  by GAMBLE,LANDON",,,"FOUL  by GAMBLE,LANDON",1,foul,,north central,"gamble,landon",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",953.0,centre,5,0,0.0,0
37,37,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,15:53,TIMEOUT MEDIA by TEAM,6.0,,4.0,,,,TIMEOUT MEDIA by TEAM,1,timeout,,centre,,,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",953.0,centre,5,0,0.0,0
38,38,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,15:53,"MISS FT by WESLEY,TYLER",6.0,,4.0,,,,"MISS FT by WESLEY,TYLER",1,free throw,missed,centre,"wesley,tyler",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",953.0,centre,5,0,0.0,0
39,39,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,--,,6.0,,4.0,"REBOUND DEF by KMIEC,VINCE",,,"REBOUND DEF by KMIEC,VINCE",1,defensive rebound,,north central,"kmiec,vince",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat']",,centre,5,0,0.0,0
40,40,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,15:53,,6.0,,4.0,"SUB IN by ROSENBERG,CHARLIE",,,"SUB IN by ROSENBERG,CHARLIE",1,subbing in,,north central,"rosenberg,charlie",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['gamble,landon', 'raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat', 'rosenberg,charlie']",953.0,north central,6,0,0.0,1
41,41,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,15:53,,6.0,,4.0,"SUB OUT by GAMBLE,LANDON",,,"SUB OUT by GAMBLE,LANDON",1,subbing out,,north central,"gamble,landon",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat', 'rosenberg,charlie']",953.0,north central,6,0,0.0,0
42,42,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,15:34,,6.0,,6.0,"GOOD JUMPER by ROSENBERG,CHARLIE(in the paint)",NCC 6-6 (0),,"GOOD JUMPER by ROSENBERG,CHARLIE(in the paint)",1,jumper,good,north central,"rosenberg,charlie",2.0,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat', 'rosenberg,charlie']",934.0,north central,6,0,0.0,0
43,43,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,15:18,"TURNOVER  by SCINTA,BLAKE",6.0,,6.0,,,,"TURNOVER  by SCINTA,BLAKE",1,turnover,,centre,"scinta,blake",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat', 'rosenberg,charlie']",918.0,north central,6,0,0.0,0
44,44,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,15:17,,6.0,,6.0,"STEAL  by ROSENBERG,CHARLIE",,,"STEAL  by ROSENBERG,CHARLIE",1,steal,,north central,,,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat', 'rosenberg,charlie']",917.0,north central,6,0,0.0,0
45,45,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,15:14,,6.0,,8.0,"GOOD DUNK by ROSENBERG,CHARLIE(in the paint)",NCC 6-8 (-2),,"GOOD DUNK by ROSENBERG,CHARLIE(in the paint)",1,dunk,good,north central,,2.0,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat', 'rosenberg,charlie']",914.0,north central,6,0,0.0,0
46,46,753,North Central,Centre,0,50-66,"28,38","21,29",25-3,21-6,,,03/02/13,7 p.m.,,"Naperville, Ill. (Gregory Arena)",Win,2,False,1850,False,14:59,"MISS JUMPER by ELLIS,BRYON",6.0,,8.0,,,,"MISS JUMPER by ELLIS,BRYON",1,jumper,missed,centre,"ellis,bryon",,"['scinta,blake', 'wesley,tyler', 'ellis,bryon', 'griggs,matt', 'whiteside,donovan']","['raridon,derek', 'tiknis,aaron', 'kmiec,vince', 'rourke,pat', 'rosenberg,charlie']",899.0,centre,7,0,0.0,1
