Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,Period
09:58,"SUB IN by JOHNSON,MICAH",,,,,,,"SUB IN by JOHNSON,MICAH",1
09:53,,,,,"TURNOVER  by CRUMP,DAWSON",,,"TURNOVER  by CRUMP,DAWSON",1
09:53,,,,,"SUB OUT by CRUMP,DAWSON",,,"SUB OUT by CRUMP,DAWSON",1
09:53,,,,,"SUB IN by AYERS,PERRY",,,"SUB IN by AYERS,PERRY",1
09:42,"FOUL  by BROOKS,AUSTIN",,,,,,,"FOUL  by BROOKS,AUSTIN",1
09:42,"TURNOVER  by BROOKS,AUSTIN",,,,,,,"TURNOVER  by BROOKS,AUSTIN",1
09:42,"SUB OUT by BROOKS,AUSTIN",,,,,,,"SUB OUT by BROOKS,AUSTIN",1
09:42,"SUB IN by HAYNES,CALEB",,,,,,,"SUB IN by HAYNES,CALEB",1
09:12,,,,,"MISS 3PTR by RAKES,BAILEY",,,"MISS 3PTR by RAKES,BAILEY",1
--,"REBOUND DEF by JONES,DREW",,,,,,,"REBOUND DEF by JONES,DREW",1
08:48,"MISS JUMPER by HAYNES,CALEB(in the paint)",,,,,,,"MISS JUMPER by HAYNES,CALEB(in the paint)",1
--,,,,,"REBOUND DEF by RAKES,BAILEY",,,"REBOUND DEF by RAKES,BAILEY",1
08:39,"FOUL  by ESTES,DJ",,,,,,,"FOUL  by ESTES,DJ",1
08:39,,16,,19 (+3),"GOOD FT by BAUGHMAN,CARTER",Centre 16-19 (+3),,"GOOD FT by BAUGHMAN,CARTER",1
08:39,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",1
08:39,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",1
08:39,"SUB OUT by ESTES,DJ",,,,,,,"SUB OUT by ESTES,DJ",1
08:39,"SUB IN by WEHUNT,DAWSON",,,,,,,"SUB IN by WEHUNT,DAWSON",1
08:39,,16,,20 (+4),"GOOD FT by BAUGHMAN,CARTER",Centre 16-20 (+4),,"GOOD FT by BAUGHMAN,CARTER",1
08:16,"GOOD JUMPER by JONES,DREW(in the paint)",18,,20 (+2),,Berry 18-20 (+2),,"GOOD JUMPER by JONES,DREW(in the paint)",1
08:07,,,,,"MISS 3PTR by AYERS,PERRY",,,"MISS 3PTR by AYERS,PERRY",1
--,"REBOUND DEF by JONES,DREW",,,,,,,"REBOUND DEF by JONES,DREW",1
07:36,"MISS 3PTR by JOHNSON,MICAH",,,,,,,"MISS 3PTR by JOHNSON,MICAH",1
--,,,,,"REBOUND DEF by AYERS,PERRY",,,"REBOUND DEF by AYERS,PERRY",1
07:17,,18,,22 (+4),"GOOD LAYUP by RAKES,BAILEY(in the paint)",Centre 18-22 (+4),,"GOOD LAYUP by RAKES,BAILEY(in the paint)",1
--,,,,,"ASSIST  by SPITZER,JAKOB",,,"ASSIST  by SPITZER,JAKOB",1
06:55,"GOOD LAYUP by HAYNES,CALEB(in the paint)",20,,22 (+2),,Berry 20-22 (+2),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",1
06:22,,,,,"TURNOVER  by AYERS,PERRY",,,"TURNOVER  by AYERS,PERRY",1
06:22,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,1
06:22,,,,,"SUB OUT by RAKES,BAILEY",,,"SUB OUT by RAKES,BAILEY",1
06:22,,,,,"SUB OUT by WALKER,ART",,,"SUB OUT by WALKER,ART",1
06:22,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",1
06:22,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",1
06:22,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",1
06:22,,,,,"SUB IN by PURVIS,KC",,,"SUB IN by PURVIS,KC",1
06:11,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",1
06:11,,,,,"SUB IN by WILSON,DREW",,,"SUB IN by WILSON,DREW",1
06:09,,,,,"FOUL  by BATES,JACOB",,,"FOUL  by BATES,JACOB",1
06:09,"MISS FT by HAYNES,CALEB",,,,,,,"MISS FT by HAYNES,CALEB",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
06:09,"MISS FT by HAYNES,CALEB",,,,,,,"MISS FT by HAYNES,CALEB",1
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",1
05:53,,20,,24 (+4),"GOOD LAYUP by BATES,JACOB(in the paint)",Centre 20-24 (+4),,"GOOD LAYUP by BATES,JACOB(in the paint)",1
05:40,"GOOD JUMPER by JOHNSON,MICAH",22,,24 (+2),,Berry 22-24 (+2),,"GOOD JUMPER by JOHNSON,MICAH",1
05:14,"FOUL  by JONES,DREW",,,,,,,"FOUL  by JONES,DREW",1
05:14,,22,,25 (+3),"GOOD FT by PURVIS,KC",Centre 22-25 (+3),,"GOOD FT by PURVIS,KC",1
05:14,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",1
05:14,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",1
05:14,"SUB OUT by CLARK,ETHAN",,,,,,,"SUB OUT by CLARK,ETHAN",1
05:14,"SUB IN by HASLAM,ETHAN",,,,,,,"SUB IN by HASLAM,ETHAN",1
05:14,,,,,"MISS FT by PURVIS,KC",,,"MISS FT by PURVIS,KC",1
--,"REBOUND DEF by HAYNES,CALEB",,,,,,,"REBOUND DEF by HAYNES,CALEB",1
04:51,"GOOD JUMPER by JOHNSON,MICAH(in the paint)",24,,25 (+1),,Berry 24-25 (+1),,"GOOD JUMPER by JOHNSON,MICAH(in the paint)",1
04:37,,,,,"FOUL  by SPITZER,JAKOB",,,"FOUL  by SPITZER,JAKOB",1
04:37,,,,,"TURNOVER  by SPITZER,JAKOB",,,"TURNOVER  by SPITZER,JAKOB",1
04:37,,,,,"SUB OUT by PURVIS,KC",,,"SUB OUT by PURVIS,KC",1
04:37,,,,,"SUB IN by WALKER,ART",,,"SUB IN by WALKER,ART",1
04:22,"TURNOVER  by HAYNES,CALEB",,,,,,,"TURNOVER  by HAYNES,CALEB",1
04:22,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",1
04:22,,,,,"SUB OUT by AYERS,PERRY",,,"SUB OUT by AYERS,PERRY",1
04:22,,,,,"SUB IN by RAKES,BAILEY",,,"SUB IN by RAKES,BAILEY",1
04:22,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",1
04:22,"SUB OUT by JONES,DREW",,,,,,,"SUB OUT by JONES,DREW",1
04:22,"SUB IN by MBENOUN,ROB",,,,,,,"SUB IN by MBENOUN,ROB",1
04:07,,,,,"FOUL  by WALKER,ART",,,"FOUL  by WALKER,ART",1
04:07,,,,,"TURNOVER  by WALKER,ART",,,"TURNOVER  by WALKER,ART",1
03:47,"GOOD JUMPER by HASLAM,ETHAN(in the paint)",26 (+1),,25,,Berry 26-25 (-1),,"GOOD JUMPER by HASLAM,ETHAN(in the paint)",1
03:23,,,,,"MISS 3PTR by WILSON,DREW",,,"MISS 3PTR by WILSON,DREW",1
--,,,,,"REBOUND OFF by WALKER,ART",,,"REBOUND OFF by WALKER,ART",1
03:18,,26,,28 (+2),"GOOD 3PTR by CRUMP,DAWSON",Centre 26-28 (+2),,"GOOD 3PTR by CRUMP,DAWSON",1
--,,,,,"ASSIST  by RAKES,BAILEY",,,"ASSIST  by RAKES,BAILEY",1
03:04,"GOOD JUMPER by JOHNSON,MICAH",28,,28,,Berry 28-28 (0),,"GOOD JUMPER by JOHNSON,MICAH",1
02:45,,,,,"MISS 3PTR by CRUMP,DAWSON",,,"MISS 3PTR by CRUMP,DAWSON",1
--,"REBOUND DEF by HASLAM,ETHAN",,,,,,,"REBOUND DEF by HASLAM,ETHAN",1
02:38,"MISS 3PTR by JOHNSON,MICAH",,,,,,,"MISS 3PTR by JOHNSON,MICAH",1
--,"REBOUND OFF by MBENOUN,ROB",,,,,,,"REBOUND OFF by MBENOUN,ROB",1
02:26,"MISS LAYUP by MBENOUN,ROB(in the paint)",,,,,,,"MISS LAYUP by MBENOUN,ROB(in the paint)",1
--,"REBOUND OFF by MBENOUN,ROB",,,,,,,"REBOUND OFF by MBENOUN,ROB",1
02:19,,,,,"FOUL  by BATES,JACOB",,,"FOUL  by BATES,JACOB",1
02:19,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,1
02:19,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",1
02:19,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",1
02:19,"SUB OUT by WEHUNT,DAWSON",,,,,,,"SUB OUT by WEHUNT,DAWSON",1
02:19,"SUB OUT by MBENOUN,ROB",,,,,,,"SUB OUT by MBENOUN,ROB",1
02:19,"SUB IN by ESTES,DJ",,,,,,,"SUB IN by ESTES,DJ",1
02:19,"SUB IN by COSTAS,RILEY",,,,,,,"SUB IN by COSTAS,RILEY",1
02:15,"GOOD LAYUP by COSTAS,RILEY(in the paint)",30 (+2),,28,,Berry 30-28 (-2),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",1
01:56,,,,,"SUB OUT by WILSON,DREW",,,"SUB OUT by WILSON,DREW",1
01:56,,,,,"SUB IN by AYERS,PERRY",,,"SUB IN by AYERS,PERRY",1
01:51,,,,,"MISS JUMPER by SPITZER,JAKOB(in the paint)",,,"MISS JUMPER by SPITZER,JAKOB(in the paint)",1
--,"REBOUND DEF by HASLAM,ETHAN",,,,,,,"REBOUND DEF by HASLAM,ETHAN",1
01:25,"MISS JUMPER by JOHNSON,MICAH",,,,,,,"MISS JUMPER by JOHNSON,MICAH",1
--,,,,,"REBOUND DEF by SPITZER,JAKOB",,,"REBOUND DEF by SPITZER,JAKOB",1
01:07,,30,,31 (+1),"GOOD 3PTR by WALKER,ART",Centre 30-31 (+1),,"GOOD 3PTR by WALKER,ART",1
--,,,,,"ASSIST  by CRUMP,DAWSON",,,"ASSIST  by CRUMP,DAWSON",1
00:50,"MISS JUMPER by HAYNES,CALEB(in the paint)",,,,,,,"MISS JUMPER by HAYNES,CALEB(in the paint)",1
--,,,,,"REBOUND DEF by SPITZER,JAKOB",,,"REBOUND DEF by SPITZER,JAKOB",1
00:28,,30,,33 (+3),"GOOD JUMPER by AYERS,PERRY(in the paint)",Centre 30-33 (+3),,"GOOD JUMPER by AYERS,PERRY(in the paint)",1
00:19,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1
00:19,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",1
00:19,,,,,"SUB IN by PURVIS,KC",,,"SUB IN by PURVIS,KC",1
00:02,"GOOD LAYUP by COSTAS,RILEY(in the paint)",32,,33 (+1),,Berry 32-33 (+1),,"GOOD LAYUP by COSTAS,RILEY(in the paint)",1
--,"ASSIST  by JOHNSON,MICAH",,,,,,,"ASSIST  by JOHNSON,MICAH",1
20:00,,,,,"SUB OUT by CRUMP,DAWSON",,,"SUB OUT by CRUMP,DAWSON",2
20:00,,,,,"SUB OUT by PURVIS,KC",,,"SUB OUT by PURVIS,KC",2
20:00,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",2
20:00,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",2
20:00,"SUB OUT by ESTES,DJ",,,,,,,"SUB OUT by ESTES,DJ",2
20:00,"SUB OUT by COSTAS,RILEY",,,,,,,"SUB OUT by COSTAS,RILEY",2
20:00,"SUB IN by WEHUNT,DAWSON",,,,,,,"SUB IN by WEHUNT,DAWSON",2
20:00,"SUB IN by JONES,DREW",,,,,,,"SUB IN by JONES,DREW",2
19:38,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",2
19:38,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",2
19:35,"GOOD JUMPER by JOHNSON,MICAH(in the paint)",34 (+1),,33,,Berry 34-33 (-1),,"GOOD JUMPER by JOHNSON,MICAH(in the paint)",2
19:16,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",2
19:16,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",2
19:15,,,,,"MISS JUMPER by AYERS,PERRY(in the paint)",,,"MISS JUMPER by AYERS,PERRY(in the paint)",2
--,"REBOUND DEF by WEHUNT,DAWSON",,,,,,,"REBOUND DEF by WEHUNT,DAWSON",2
19:07,"GOOD JUMPER by JOHNSON,MICAH(fastbreak)(in the paint)",36 (+3),,33,,Berry 36-33 (-3),,"GOOD JUMPER by JOHNSON,MICAH(fastbreak)(in the paint)",2
18:34,,36,,36,"GOOD 3PTR by BAUGHMAN,CARTER",Centre 36-36 (0),,"GOOD 3PTR by BAUGHMAN,CARTER",2
--,,,,,"ASSIST  by BATES,JACOB",,,"ASSIST  by BATES,JACOB",2
18:16,,,,,"FOUL  by BATES,JACOB",,,"FOUL  by BATES,JACOB",2
18:16,"GOOD FT by JOHNSON,MICAH",37 (+1),,36,,Berry 37-36 (-1),,"GOOD FT by JOHNSON,MICAH",2
18:16,"GOOD FT by JOHNSON,MICAH",38 (+2),,36,,Berry 38-36 (-2),,"GOOD FT by JOHNSON,MICAH",2
17:50,,,,,"TURNOVER  by BATES,JACOB",,,"TURNOVER  by BATES,JACOB",2
17:50,"STEAL  by WEHUNT,DAWSON",,,,,,,"STEAL  by WEHUNT,DAWSON",2
17:42,"MISS JUMPER by JOHNSON,MICAH(in the paint)",,,,,,,"MISS JUMPER by JOHNSON,MICAH(in the paint)",2
--,"REBOUND OFF by HAYNES,CALEB",,,,,,,"REBOUND OFF by HAYNES,CALEB",2
17:35,"GOOD 3PTR by WEHUNT,DAWSON",41 (+5),,36,,Berry 41-36 (-5),,"GOOD 3PTR by WEHUNT,DAWSON",2
--,"ASSIST  by HAYNES,CALEB",,,,,,,"ASSIST  by HAYNES,CALEB",2
17:35,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
17:18,,,,,"MISS LAYUP by BATES,JACOB(in the paint)",,,"MISS LAYUP by BATES,JACOB(in the paint)",2
17:18,"BLOCK  by HAYNES,CALEB",,,,,,,"BLOCK  by HAYNES,CALEB",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
17:18,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",2
17:18,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",2
17:18,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",2
17:18,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",2
17:03,"MISS LAYUP by HAYNES,CALEB(in the paint)",,,,,,,"MISS LAYUP by HAYNES,CALEB(in the paint)",2
--,,,,,"REBOUND DEF by SPITZER,JAKOB",,,"REBOUND DEF by SPITZER,JAKOB",2
16:48,,41 (+3),,38,"GOOD JUMPER by RAKES,BAILEY(in the paint)",Centre 41-38 (-3),,"GOOD JUMPER by RAKES,BAILEY(in the paint)",2
16:37,"MISS JUMPER by JOHNSON,MICAH(in the paint)",,,,,,,"MISS JUMPER by JOHNSON,MICAH(in the paint)",2
--,,,,,"REBOUND DEF by CRUMP,DAWSON",,,"REBOUND DEF by CRUMP,DAWSON",2
16:32,,41,,41,"GOOD 3PTR by RAKES,BAILEY(fastbreak)",Centre 41-41 (0),,"GOOD 3PTR by RAKES,BAILEY(fastbreak)",2
--,,,,,"ASSIST  by CRUMP,DAWSON",,,"ASSIST  by CRUMP,DAWSON",2
16:09,"MISS 3PTR by WEHUNT,DAWSON",,,,,,,"MISS 3PTR by WEHUNT,DAWSON",2
--,,,,,"REBOUND DEF by RAKES,BAILEY",,,"REBOUND DEF by RAKES,BAILEY",2
16:02,"FOUL  by HASLAM,ETHAN",,,,,,,"FOUL  by HASLAM,ETHAN",2
16:02,"SUB OUT by JOHNSON,MICAH",,,,,,,"SUB OUT by JOHNSON,MICAH",2
16:02,"SUB OUT by WEHUNT,DAWSON",,,,,,,"SUB OUT by WEHUNT,DAWSON",2
16:02,"SUB IN by SOWADA,COLLIN",,,,,,,"SUB IN by SOWADA,COLLIN",2
16:02,"SUB IN by ESTES,DJ",,,,,,,"SUB IN by ESTES,DJ",2
